loan_id,borrower_name,property_state,principal_balance,interest_rate,origination_date,maturity_date
LN_MSV_1015,Massive Borrower 1015,TX,315537,9.80,2024-01-01,2054-01-01
LN_MSV_1016,Massive Borrower 1016,TX,471113,8.30,2024-01-01,2054-01-01
LN_MSV_1017,Massive Borrower 1017,TX,162787,1.40,2024-01-01,2054-01-01
LN_MSV_1018,Massive Borrower 1018,TX,104516,1.30,2024-01-01,2054-01-01
LN_MSV_1019,Massive Borrower 1019,TX,279291,2.60,2024-01-01,2054-01-01
LN_MSV_1020,Massive Borrower 1020,TX,468773,1.40,2024-01-01,2054-01-01
LN_MSV_1021,Massive Borrower 1021,TX,145779,2.20,2024-01-01,2054-01-01
LN_MSV_1022,Massive Borrower 1022,TX,496420,3.40,2024-01-01,2054-01-01
LN_MSV_1023,Massive Borrower 1023,TX,433675,8.60,2024-01-01,2054-01-01
LN_MSV_1024,Massive Borrower 1024,TX,119589,9.30,2024-01-01,2054-01-01
LN_MSV_1025,Massive Borrower 1025,TX,79313,9.50,2024-01-01,2054-01-01
LN_MSV_1026,Massive Borrower 1026,TX,396114,5.60,2024-01-01,2054-01-01
LN_MSV_1027,Massive Borrower 1027,TX,74238,8.00,2024-01-01,2054-01-01
LN_MSV_1028,Massive Borrower 1028,TX,477086,8.00,2024-01-01,2054-01-01
LN_MSV_1029,Massive Borrower 1029,TX,366539,6.50,2024-01-01,2054-01-01
LN_MSV_1030,Massive Borrower 1030,TX,169178,9.20,2024-01-01,2054-01-01
LN_MSV_1031,Massive Borrower 1031,TX,294312,3.60,2024-01-01,2054-01-01
LN_MSV_1032,Massive Borrower 1032,TX,93884,8.60,2024-01-01,2054-01-01
LN_MSV_1033,Massive Borrower 1033,TX,246769,4.20,2024-01-01,2054-01-01
LN_MSV_1034,Massive Borrower 1034,TX,444815,5.10,2024-01-01,2054-01-01
LN_MSV_1035,Massive Borrower 1035,TX,175202,5.00,2024-01-01,2054-01-01
LN_MSV_1036,Massive Borrower 1036,TX,412373,4.00,2024-01-01,2054-01-01
LN_MSV_1037,Massive Borrower 1037,TX,437014,8.60,2024-01-01,2054-01-01
LN_MSV_1038,Massive Borrower 1038,TX,307740,5.40,2024-01-01,2054-01-01
LN_MSV_1039,Massive Borrower 1039,TX,144481,5.00,2024-01-01,2054-01-01
LN_MSV_1040,Massive Borrower 1040,TX,400278,5.20,2024-01-01,2054-01-01
LN_MSV_1041,Massive Borrower 1041,TX,396506,4.50,2024-01-01,2054-01-01
LN_MSV_1042,Massive Borrower 1042,TX,107716,5.80,2024-01-01,2054-01-01
LN_MSV_1043,Massive Borrower 1043,TX,102658,1.20,2024-01-01,2054-01-01
LN_MSV_1044,Massive Borrower 1044,TX,213192,8.20,2024-01-01,2054-01-01
LN_MSV_1045,Massive Borrower 1045,TX,135589,8.20,2024-01-01,2054-01-01
LN_MSV_1046,Massive Borrower 1046,TX,64024,9.00,2024-01-01,2054-01-01
LN_MSV_1047,Massive Borrower 1047,TX,150718,10.00,2024-01-01,2054-01-01
LN_MSV_1048,Massive Borrower 1048,TX,235239,2.00,2024-01-01,2054-01-01
LN_MSV_1049,Massive Borrower 1049,TX,59123,4.60,2024-01-01,2054-01-01
LN_MSV_1050,Massive Borrower 1050,TX,484227,4.70,2024-01-01,2054-01-01
LN_MSV_1051,Massive Borrower 1051,TX,209010,9.70,2024-01-01,2054-01-01
LN_MSV_1052,Massive Borrower 1052,TX,436933,7.30,2024-01-01,2054-01-01
LN_MSV_1053,Massive Borrower 1053,TX,238046,4.50,2024-01-01,2054-01-01
LN_MSV_1054,Massive Borrower 1054,TX,200448,6.20,2024-01-01,2054-01-01
LN_MSV_1055,Massive Borrower 1055,TX,188522,3.80,2024-01-01,2054-01-01
LN_MSV_1056,Massive Borrower 1056,TX,189725,1.60,2024-01-01,2054-01-01
LN_MSV_1057,Massive Borrower 1057,TX,224889,5.90,2024-01-01,2054-01-01
LN_MSV_1058,Massive Borrower 1058,TX,444234,7.10,2024-01-01,2054-01-01
LN_MSV_1059,Massive Borrower 1059,TX,481776,4.60,2024-01-01,2054-01-01
LN_MSV_1060,Massive Borrower 1060,TX,248790,6.20,2024-01-01,2054-01-01
LN_MSV_1061,Massive Borrower 1061,TX,324602,2.20,2024-01-01,2054-01-01
LN_MSV_1062,Massive Borrower 1062,TX,365295,1.80,2024-01-01,2054-01-01
LN_MSV_1063,Massive Borrower 1063,TX,309868,5.40,2024-01-01,2054-01-01
LN_MSV_1064,Massive Borrower 1064,TX,230898,5.40,2024-01-01,2054-01-01
LN_MSV_1065,Massive Borrower 1065,TX,100517,4.40,2024-01-01,2054-01-01
LN_MSV_1066,Massive Borrower 1066,TX,292060,3.40,2024-01-01,2054-01-01
LN_MSV_1067,Massive Borrower 1067,TX,107733,3.20,2024-01-01,2054-01-01
LN_MSV_1068,Massive Borrower 1068,TX,286005,8.50,2024-01-01,2054-01-01
LN_MSV_1069,Massive Borrower 1069,TX,447995,6.80,2024-01-01,2054-01-01
LN_MSV_1070,Massive Borrower 1070,TX,345951,7.00,2024-01-01,2054-01-01
LN_MSV_1071,Massive Borrower 1071,TX,56206,8.90,2024-01-01,2054-01-01
LN_MSV_1072,Massive Borrower 1072,TX,291279,7.40,2024-01-01,2054-01-01
LN_MSV_1073,Massive Borrower 1073,TX,377737,9.80,2024-01-01,2054-01-01
LN_MSV_1074,Massive Borrower 1074,TX,441653,3.50,2024-01-01,2054-01-01
LN_MSV_1075,Massive Borrower 1075,TX,289592,1.60,2024-01-01,2054-01-01
LN_MSV_1076,Massive Borrower 1076,TX,328873,4.10,2024-01-01,2054-01-01
LN_MSV_1077,Massive Borrower 1077,TX,310603,6.90,2024-01-01,2054-01-01
LN_MSV_1078,Massive Borrower 1078,TX,260926,5.60,2024-01-01,2054-01-01
LN_MSV_1079,Massive Borrower 1079,TX,400312,3.60,2024-01-01,2054-01-01
LN_MSV_1080,Massive Borrower 1080,TX,335252,6.60,2024-01-01,2054-01-01
LN_MSV_1081,Massive Borrower 1081,TX,281992,6.10,2024-01-01,2054-01-01
LN_MSV_1082,Massive Borrower 1082,TX,80399,4.80,2024-01-01,2054-01-01
LN_MSV_1083,Massive Borrower 1083,TX,342783,7.00,2024-01-01,2054-01-01
LN_MSV_1084,Massive Borrower 1084,TX,147442,8.80,2024-01-01,2054-01-01
LN_MSV_1085,Massive Borrower 1085,TX,471392,8.10,2024-01-01,2054-01-01
LN_MSV_1086,Massive Borrower 1086,TX,342469,9.40,2024-01-01,2054-01-01
LN_MSV_1087,Massive Borrower 1087,TX,356273,1.10,2024-01-01,2054-01-01
LN_MSV_1088,Massive Borrower 1088,TX,407337,5.10,2024-01-01,2054-01-01
LN_MSV_1089,Massive Borrower 1089,TX,137174,8.30,2024-01-01,2054-01-01
LN_MSV_1090,Massive Borrower 1090,TX,54706,1.10,2024-01-01,2054-01-01
LN_MSV_1091,Massive Borrower 1091,TX,484364,4.30,2024-01-01,2054-01-01
LN_MSV_1092,Massive Borrower 1092,TX,447741,5.50,2024-01-01,2054-01-01
LN_MSV_1093,Massive Borrower 1093,TX,54970,2.90,2024-01-01,2054-01-01
LN_MSV_1094,Massive Borrower 1094,TX,268061,2.60,2024-01-01,2054-01-01
LN_MSV_1095,Massive Borrower 1095,TX,485408,1.80,2024-01-01,2054-01-01
LN_MSV_1096,Massive Borrower 1096,TX,96091,2.40,2024-01-01,2054-01-01
LN_MSV_1097,Massive Borrower 1097,TX,343083,2.10,2024-01-01,2054-01-01
LN_MSV_1098,Massive Borrower 1098,TX,231582,4.40,2024-01-01,2054-01-01
LN_MSV_1099,Massive Borrower 1099,TX,171359,8.30,2024-01-01,2054-01-01
LN_MSV_1100,Massive Borrower 1100,TX,236191,6.40,2024-01-01,2054-01-01
LN_MSV_1101,Massive Borrower 1101,TX,177183,5.20,2024-01-01,2054-01-01
LN_MSV_1102,Massive Borrower 1102,TX,117271,9.00,2024-01-01,2054-01-01
LN_MSV_1103,Massive Borrower 1103,TX,440584,7.20,2024-01-01,2054-01-01
LN_MSV_1104,Massive Borrower 1104,TX,116399,2.50,2024-01-01,2054-01-01
LN_MSV_1105,Massive Borrower 1105,TX,180781,3.60,2024-01-01,2054-01-01
LN_MSV_1106,Massive Borrower 1106,TX,355380,9.40,2024-01-01,2054-01-01
LN_MSV_1107,Massive Borrower 1107,TX,371189,9.80,2024-01-01,2054-01-01
LN_MSV_1108,Massive Borrower 1108,TX,235795,9.10,2024-01-01,2054-01-01
LN_MSV_1109,Massive Borrower 1109,TX,467016,4.00,2024-01-01,2054-01-01
LN_MSV_1110,Massive Borrower 1110,TX,440944,9.50,2024-01-01,2054-01-01
LN_MSV_1111,Massive Borrower 1111,TX,182297,8.90,2024-01-01,2054-01-01
LN_MSV_1112,Massive Borrower 1112,TX,468186,1.00,2024-01-01,2054-01-01
LN_MSV_1113,Massive Borrower 1113,TX,304274,1.10,2024-01-01,2054-01-01
LN_MSV_1114,Massive Borrower 1114,TX,443377,3.90,2024-01-01,2054-01-01
LN_MSV_1115,Massive Borrower 1115,TX,161154,7.00,2024-01-01,2054-01-01
LN_MSV_1116,Massive Borrower 1116,TX,424233,1.70,2024-01-01,2054-01-01
LN_MSV_1117,Massive Borrower 1117,TX,127078,7.60,2024-01-01,2054-01-01
LN_MSV_1118,Massive Borrower 1118,TX,291074,6.80,2024-01-01,2054-01-01
LN_MSV_1119,Massive Borrower 1119,TX,340920,7.20,2024-01-01,2054-01-01
LN_MSV_1120,Massive Borrower 1120,TX,108180,2.50,2024-01-01,2054-01-01
LN_MSV_1121,Massive Borrower 1121,TX,285562,1.70,2024-01-01,2054-01-01
LN_MSV_1122,Massive Borrower 1122,TX,483974,9.70,2024-01-01,2054-01-01
LN_MSV_1123,Massive Borrower 1123,TX,293598,1.10,2024-01-01,2054-01-01
LN_MSV_1124,Massive Borrower 1124,TX,436707,5.70,2024-01-01,2054-01-01
LN_MSV_1125,Massive Borrower 1125,TX,483028,7.70,2024-01-01,2054-01-01
LN_MSV_1126,Massive Borrower 1126,TX,370885,6.90,2024-01-01,2054-01-01
LN_MSV_1127,Massive Borrower 1127,TX,157965,7.00,2024-01-01,2054-01-01
LN_MSV_1128,Massive Borrower 1128,TX,188782,2.40,2024-01-01,2054-01-01
LN_MSV_1129,Massive Borrower 1129,TX,148383,3.30,2024-01-01,2054-01-01
LN_MSV_1130,Massive Borrower 1130,TX,382513,2.70,2024-01-01,2054-01-01
LN_MSV_1131,Massive Borrower 1131,TX,310280,4.20,2024-01-01,2054-01-01
LN_MSV_1132,Massive Borrower 1132,TX,192896,6.00,2024-01-01,2054-01-01
LN_MSV_1133,Massive Borrower 1133,TX,314331,10.00,2024-01-01,2054-01-01
LN_MSV_1134,Massive Borrower 1134,TX,314020,3.70,2024-01-01,2054-01-01
LN_MSV_1135,Massive Borrower 1135,TX,201876,2.00,2024-01-01,2054-01-01
LN_MSV_1136,Massive Borrower 1136,TX,262125,9.00,2024-01-01,2054-01-01
LN_MSV_1137,Massive Borrower 1137,TX,284385,3.20,2024-01-01,2054-01-01
LN_MSV_1138,Massive Borrower 1138,TX,385552,9.70,2024-01-01,2054-01-01
LN_MSV_1139,Massive Borrower 1139,TX,232387,2.10,2024-01-01,2054-01-01
LN_MSV_1140,Massive Borrower 1140,TX,343289,6.90,2024-01-01,2054-01-01
LN_MSV_1141,Massive Borrower 1141,TX,345701,8.50,2024-01-01,2054-01-01
LN_MSV_1142,Massive Borrower 1142,TX,52407,9.70,2024-01-01,2054-01-01
LN_MSV_1143,Massive Borrower 1143,TX,94734,6.00,2024-01-01,2054-01-01
LN_MSV_1144,Massive Borrower 1144,TX,80111,9.40,2024-01-01,2054-01-01
LN_MSV_1145,Massive Borrower 1145,TX,475711,2.30,2024-01-01,2054-01-01
LN_MSV_1146,Massive Borrower 1146,TX,99132,3.10,2024-01-01,2054-01-01
LN_MSV_1147,Massive Borrower 1147,TX,231984,8.80,2024-01-01,2054-01-01
LN_MSV_1148,Massive Borrower 1148,TX,143248,3.10,2024-01-01,2054-01-01
LN_MSV_1149,Massive Borrower 1149,TX,212215,5.80,2024-01-01,2054-01-01
LN_MSV_1150,Massive Borrower 1150,TX,469939,9.70,2024-01-01,2054-01-01
LN_MSV_1151,Massive Borrower 1151,TX,392479,6.20,2024-01-01,2054-01-01
LN_MSV_1152,Massive Borrower 1152,TX,359803,8.00,2024-01-01,2054-01-01
LN_MSV_1153,Massive Borrower 1153,TX,122488,8.70,2024-01-01,2054-01-01
LN_MSV_1154,Massive Borrower 1154,TX,233376,7.20,2024-01-01,2054-01-01
LN_MSV_1155,Massive Borrower 1155,TX,286977,3.50,2024-01-01,2054-01-01
LN_MSV_1156,Massive Borrower 1156,TX,437038,10.00,2024-01-01,2054-01-01
LN_MSV_1157,Massive Borrower 1157,TX,273424,6.00,2024-01-01,2054-01-01
LN_MSV_1158,Massive Borrower 1158,TX,261037,7.70,2024-01-01,2054-01-01
LN_MSV_1159,Massive Borrower 1159,TX,130064,2.80,2024-01-01,2054-01-01
LN_MSV_1160,Massive Borrower 1160,TX,257497,4.50,2024-01-01,2054-01-01
LN_MSV_1161,Massive Borrower 1161,TX,112776,6.60,2024-01-01,2054-01-01
LN_MSV_1162,Massive Borrower 1162,TX,75138,2.80,2024-01-01,2054-01-01
LN_MSV_1163,Massive Borrower 1163,TX,394786,3.50,2024-01-01,2054-01-01
LN_MSV_1164,Massive Borrower 1164,TX,134380,5.00,2024-01-01,2054-01-01
LN_MSV_1165,Massive Borrower 1165,TX,128352,8.40,2024-01-01,2054-01-01
LN_MSV_1166,Massive Borrower 1166,TX,380938,2.50,2024-01-01,2054-01-01
LN_MSV_1167,Massive Borrower 1167,TX,325831,4.90,2024-01-01,2054-01-01
LN_MSV_1168,Massive Borrower 1168,TX,134464,4.40,2024-01-01,2054-01-01
LN_MSV_1169,Massive Borrower 1169,TX,355167,1.40,2024-01-01,2054-01-01
LN_MSV_1170,Massive Borrower 1170,TX,487886,6.90,2024-01-01,2054-01-01
LN_MSV_1171,Massive Borrower 1171,TX,461001,1.60,2024-01-01,2054-01-01
LN_MSV_1172,Massive Borrower 1172,TX,488309,6.90,2024-01-01,2054-01-01
LN_MSV_1173,Massive Borrower 1173,TX,352643,1.50,2024-01-01,2054-01-01
LN_MSV_1174,Massive Borrower 1174,TX,333293,3.40,2024-01-01,2054-01-01
LN_MSV_1175,Massive Borrower 1175,TX,495988,8.70,2024-01-01,2054-01-01
LN_MSV_1176,Massive Borrower 1176,TX,243205,2.10,2024-01-01,2054-01-01
LN_MSV_1177,Massive Borrower 1177,TX,290104,2.40,2024-01-01,2054-01-01
LN_MSV_1178,Massive Borrower 1178,TX,85507,4.70,2024-01-01,2054-01-01
LN_MSV_1179,Massive Borrower 1179,TX,239744,4.60,2024-01-01,2054-01-01
LN_MSV_1180,Massive Borrower 1180,TX,158707,2.30,2024-01-01,2054-01-01
LN_MSV_1181,Massive Borrower 1181,TX,443091,5.10,2024-01-01,2054-01-01
LN_MSV_1182,Massive Borrower 1182,TX,331045,2.80,2024-01-01,2054-01-01
LN_MSV_1183,Massive Borrower 1183,TX,158994,9.00,2024-01-01,2054-01-01
LN_MSV_1184,Massive Borrower 1184,TX,340033,4.00,2024-01-01,2054-01-01
LN_MSV_1185,Massive Borrower 1185,TX,464151,7.80,2024-01-01,2054-01-01
LN_MSV_1186,Massive Borrower 1186,TX,430441,1.20,2024-01-01,2054-01-01
LN_MSV_1187,Massive Borrower 1187,TX,461240,1.80,2024-01-01,2054-01-01
LN_MSV_1188,Massive Borrower 1188,TX,457530,8.10,2024-01-01,2054-01-01
LN_MSV_1189,Massive Borrower 1189,TX,162780,5.90,2024-01-01,2054-01-01
LN_MSV_1190,Massive Borrower 1190,TX,133646,1.10,2024-01-01,2054-01-01
LN_MSV_1191,Massive Borrower 1191,TX,446449,4.00,2024-01-01,2054-01-01
LN_MSV_1192,Massive Borrower 1192,TX,253565,1.20,2024-01-01,2054-01-01
LN_MSV_1193,Massive Borrower 1193,TX,149297,8.00,2024-01-01,2054-01-01
LN_MSV_1194,Massive Borrower 1194,TX,207937,9.90,2024-01-01,2054-01-01
LN_MSV_1195,Massive Borrower 1195,TX,367412,1.10,2024-01-01,2054-01-01
LN_MSV_1196,Massive Borrower 1196,TX,94646,5.00,2024-01-01,2054-01-01
LN_MSV_1197,Massive Borrower 1197,TX,448570,9.60,2024-01-01,2054-01-01
LN_MSV_1198,Massive Borrower 1198,TX,492078,6.70,2024-01-01,2054-01-01
LN_MSV_1199,Massive Borrower 1199,TX,133343,4.00,2024-01-01,2054-01-01
LN_MSV_1200,Massive Borrower 1200,TX,313006,2.40,2024-01-01,2054-01-01
LN_MSV_1201,Massive Borrower 1201,TX,419191,8.10,2024-01-01,2054-01-01
LN_MSV_1202,Massive Borrower 1202,TX,53301,3.00,2024-01-01,2054-01-01
LN_MSV_1203,Massive Borrower 1203,TX,414743,5.00,2024-01-01,2054-01-01
LN_MSV_1204,Massive Borrower 1204,TX,378170,7.60,2024-01-01,2054-01-01
LN_MSV_1205,Massive Borrower 1205,TX,341549,2.40,2024-01-01,2054-01-01
LN_MSV_1206,Massive Borrower 1206,TX,144209,8.90,2024-01-01,2054-01-01
LN_MSV_1207,Massive Borrower 1207,TX,219684,2.50,2024-01-01,2054-01-01
LN_MSV_1208,Massive Borrower 1208,TX,354199,3.60,2024-01-01,2054-01-01
LN_MSV_1209,Massive Borrower 1209,TX,50760,7.90,2024-01-01,2054-01-01
LN_MSV_1210,Massive Borrower 1210,TX,280396,1.40,2024-01-01,2054-01-01
LN_MSV_1211,Massive Borrower 1211,TX,341637,7.30,2024-01-01,2054-01-01
LN_MSV_1212,Massive Borrower 1212,TX,109768,6.20,2024-01-01,2054-01-01
LN_MSV_1213,Massive Borrower 1213,TX,405289,1.10,2024-01-01,2054-01-01
LN_MSV_1214,Massive Borrower 1214,TX,174400,3.90,2024-01-01,2054-01-01
LN_MSV_1215,Massive Borrower 1215,TX,284870,3.60,2024-01-01,2054-01-01
LN_MSV_1216,Massive Borrower 1216,TX,143254,4.00,2024-01-01,2054-01-01
LN_MSV_1217,Massive Borrower 1217,TX,239002,7.90,2024-01-01,2054-01-01
LN_MSV_1218,Massive Borrower 1218,TX,101688,4.10,2024-01-01,2054-01-01
LN_MSV_1219,Massive Borrower 1219,TX,218084,1.90,2024-01-01,2054-01-01
LN_MSV_1220,Massive Borrower 1220,TX,252668,4.70,2024-01-01,2054-01-01
LN_MSV_1221,Massive Borrower 1221,TX,447458,1.00,2024-01-01,2054-01-01
LN_MSV_1222,Massive Borrower 1222,TX,140298,6.40,2024-01-01,2054-01-01
LN_MSV_1223,Massive Borrower 1223,TX,78441,3.40,2024-01-01,2054-01-01
LN_MSV_1224,Massive Borrower 1224,TX,259308,9.70,2024-01-01,2054-01-01
LN_MSV_1225,Massive Borrower 1225,TX,284444,7.60,2024-01-01,2054-01-01
LN_MSV_1226,Massive Borrower 1226,TX,477219,3.40,2024-01-01,2054-01-01
LN_MSV_1227,Massive Borrower 1227,TX,234672,1.10,2024-01-01,2054-01-01
LN_MSV_1228,Massive Borrower 1228,TX,351964,7.40,2024-01-01,2054-01-01
LN_MSV_1229,Massive Borrower 1229,TX,404374,5.90,2024-01-01,2054-01-01
LN_MSV_1230,Massive Borrower 1230,TX,191068,4.10,2024-01-01,2054-01-01
LN_MSV_1231,Massive Borrower 1231,TX,262078,5.90,2024-01-01,2054-01-01
LN_MSV_1232,Massive Borrower 1232,TX,350213,8.30,2024-01-01,2054-01-01
LN_MSV_1233,Massive Borrower 1233,TX,260141,9.40,2024-01-01,2054-01-01
LN_MSV_1234,Massive Borrower 1234,TX,223692,3.50,2024-01-01,2054-01-01
LN_MSV_1235,Massive Borrower 1235,TX,155954,4.90,2024-01-01,2054-01-01
LN_MSV_1236,Massive Borrower 1236,TX,180425,8.20,2024-01-01,2054-01-01
LN_MSV_1237,Massive Borrower 1237,TX,321010,6.40,2024-01-01,2054-01-01
LN_MSV_1238,Massive Borrower 1238,TX,357305,4.80,2024-01-01,2054-01-01
LN_MSV_1239,Massive Borrower 1239,TX,364517,2.70,2024-01-01,2054-01-01
LN_MSV_1240,Massive Borrower 1240,TX,308975,5.50,2024-01-01,2054-01-01
LN_MSV_1241,Massive Borrower 1241,TX,228364,7.10,2024-01-01,2054-01-01
LN_MSV_1242,Massive Borrower 1242,TX,483220,4.80,2024-01-01,2054-01-01
LN_MSV_1243,Massive Borrower 1243,TX,228899,4.40,2024-01-01,2054-01-01
LN_MSV_1244,Massive Borrower 1244,TX,193601,3.50,2024-01-01,2054-01-01
LN_MSV_1245,Massive Borrower 1245,TX,124753,4.80,2024-01-01,2054-01-01
LN_MSV_1246,Massive Borrower 1246,TX,489997,8.10,2024-01-01,2054-01-01
LN_MSV_1247,Massive Borrower 1247,TX,383374,8.10,2024-01-01,2054-01-01
LN_MSV_1248,Massive Borrower 1248,TX,160809,3.20,2024-01-01,2054-01-01
LN_MSV_1249,Massive Borrower 1249,TX,350601,2.70,2024-01-01,2054-01-01
LN_MSV_1250,Massive Borrower 1250,TX,63373,9.10,2024-01-01,2054-01-01
LN_MSV_1251,Massive Borrower 1251,TX,147208,3.00,2024-01-01,2054-01-01
LN_MSV_1252,Massive Borrower 1252,TX,474752,2.90,2024-01-01,2054-01-01
LN_MSV_1253,Massive Borrower 1253,TX,475438,8.30,2024-01-01,2054-01-01
LN_MSV_1254,Massive Borrower 1254,TX,83921,1.00,2024-01-01,2054-01-01
LN_MSV_1255,Massive Borrower 1255,TX,306104,4.10,2024-01-01,2054-01-01
LN_MSV_1256,Massive Borrower 1256,TX,287366,9.60,2024-01-01,2054-01-01
LN_MSV_1257,Massive Borrower 1257,TX,279723,5.00,2024-01-01,2054-01-01
LN_MSV_1258,Massive Borrower 1258,TX,355687,2.00,2024-01-01,2054-01-01
LN_MSV_1259,Massive Borrower 1259,TX,330805,7.70,2024-01-01,2054-01-01
LN_MSV_1260,Massive Borrower 1260,TX,159910,3.50,2024-01-01,2054-01-01
LN_MSV_1261,Massive Borrower 1261,TX,144121,8.60,2024-01-01,2054-01-01
LN_MSV_1262,Massive Borrower 1262,TX,245722,3.80,2024-01-01,2054-01-01
LN_MSV_1263,Massive Borrower 1263,TX,484981,1.90,2024-01-01,2054-01-01
LN_MSV_1264,Massive Borrower 1264,TX,420901,4.10,2024-01-01,2054-01-01
LN_MSV_1265,Massive Borrower 1265,TX,378893,3.00,2024-01-01,2054-01-01
LN_MSV_1266,Massive Borrower 1266,TX,119522,5.70,2024-01-01,2054-01-01
LN_MSV_1267,Massive Borrower 1267,TX,248939,3.70,2024-01-01,2054-01-01
LN_MSV_1268,Massive Borrower 1268,TX,467082,5.30,2024-01-01,2054-01-01
LN_MSV_1269,Massive Borrower 1269,TX,477492,8.00,2024-01-01,2054-01-01
LN_MSV_1270,Massive Borrower 1270,TX,237002,7.00,2024-01-01,2054-01-01
LN_MSV_1271,Massive Borrower 1271,TX,246467,4.10,2024-01-01,2054-01-01
LN_MSV_1272,Massive Borrower 1272,TX,392507,9.40,2024-01-01,2054-01-01
LN_MSV_1273,Massive Borrower 1273,TX,117496,4.10,2024-01-01,2054-01-01
LN_MSV_1274,Massive Borrower 1274,TX,284499,2.70,2024-01-01,2054-01-01
LN_MSV_1275,Massive Borrower 1275,TX,287536,9.80,2024-01-01,2054-01-01
LN_MSV_1276,Massive Borrower 1276,TX,330292,3.80,2024-01-01,2054-01-01
LN_MSV_1277,Massive Borrower 1277,TX,257996,3.00,2024-01-01,2054-01-01
LN_MSV_1278,Massive Borrower 1278,TX,180517,10.00,2024-01-01,2054-01-01
LN_MSV_1279,Massive Borrower 1279,TX,313012,8.00,2024-01-01,2054-01-01
LN_MSV_1280,Massive Borrower 1280,TX,341611,7.90,2024-01-01,2054-01-01
LN_MSV_1281,Massive Borrower 1281,TX,433658,7.50,2024-01-01,2054-01-01
LN_MSV_1282,Massive Borrower 1282,TX,345514,7.60,2024-01-01,2054-01-01
LN_MSV_1283,Massive Borrower 1283,TX,132595,5.10,2024-01-01,2054-01-01
LN_MSV_1284,Massive Borrower 1284,TX,427222,5.90,2024-01-01,2054-01-01
LN_MSV_1285,Massive Borrower 1285,TX,454524,6.80,2024-01-01,2054-01-01
LN_MSV_1286,Massive Borrower 1286,TX,50175,8.80,2024-01-01,2054-01-01
LN_MSV_1287,Massive Borrower 1287,TX,67394,4.90,2024-01-01,2054-01-01
LN_MSV_1288,Massive Borrower 1288,TX,145590,9.80,2024-01-01,2054-01-01
LN_MSV_1289,Massive Borrower 1289,TX,388113,9.30,2024-01-01,2054-01-01
LN_MSV_1290,Massive Borrower 1290,TX,344513,9.10,2024-01-01,2054-01-01
LN_MSV_1291,Massive Borrower 1291,TX,362926,8.20,2024-01-01,2054-01-01
LN_MSV_1292,Massive Borrower 1292,TX,265165,1.20,2024-01-01,2054-01-01
LN_MSV_1293,Massive Borrower 1293,TX,131586,1.50,2024-01-01,2054-01-01
LN_MSV_1294,Massive Borrower 1294,TX,259906,2.00,2024-01-01,2054-01-01
LN_MSV_1295,Massive Borrower 1295,TX,264422,3.90,2024-01-01,2054-01-01
LN_MSV_1296,Massive Borrower 1296,TX,288572,4.20,2024-01-01,2054-01-01
LN_MSV_1297,Massive Borrower 1297,TX,402471,7.60,2024-01-01,2054-01-01
LN_MSV_1298,Massive Borrower 1298,TX,477460,8.70,2024-01-01,2054-01-01
LN_MSV_1299,Massive Borrower 1299,TX,230150,1.20,2024-01-01,2054-01-01
LN_MSV_1300,Massive Borrower 1300,TX,414266,6.60,2024-01-01,2054-01-01
LN_MSV_1301,Massive Borrower 1301,TX,499212,4.80,2024-01-01,2054-01-01
LN_MSV_1302,Massive Borrower 1302,TX,459204,3.90,2024-01-01,2054-01-01
LN_MSV_1303,Massive Borrower 1303,TX,464224,5.10,2024-01-01,2054-01-01
LN_MSV_1304,Massive Borrower 1304,TX,347232,2.70,2024-01-01,2054-01-01
LN_MSV_1305,Massive Borrower 1305,TX,488530,4.80,2024-01-01,2054-01-01
LN_MSV_1306,Massive Borrower 1306,TX,445298,4.10,2024-01-01,2054-01-01
LN_MSV_1307,Massive Borrower 1307,TX,491740,6.40,2024-01-01,2054-01-01
LN_MSV_1308,Massive Borrower 1308,TX,137049,6.10,2024-01-01,2054-01-01
LN_MSV_1309,Massive Borrower 1309,TX,55281,4.30,2024-01-01,2054-01-01
LN_MSV_1310,Massive Borrower 1310,TX,312889,7.10,2024-01-01,2054-01-01
LN_MSV_1311,Massive Borrower 1311,TX,205475,5.70,2024-01-01,2054-01-01
LN_MSV_1312,Massive Borrower 1312,TX,239954,6.60,2024-01-01,2054-01-01
LN_MSV_1313,Massive Borrower 1313,TX,77332,7.30,2024-01-01,2054-01-01
LN_MSV_1314,Massive Borrower 1314,TX,74705,6.30,2024-01-01,2054-01-01
LN_MSV_1315,Massive Borrower 1315,TX,359715,6.90,2024-01-01,2054-01-01
LN_MSV_1316,Massive Borrower 1316,TX,359363,6.40,2024-01-01,2054-01-01
LN_MSV_1317,Massive Borrower 1317,TX,420329,7.80,2024-01-01,2054-01-01
LN_MSV_1318,Massive Borrower 1318,TX,55201,4.00,2024-01-01,2054-01-01
LN_MSV_1319,Massive Borrower 1319,TX,68758,8.60,2024-01-01,2054-01-01
LN_MSV_1320,Massive Borrower 1320,TX,145517,7.00,2024-01-01,2054-01-01
LN_MSV_1321,Massive Borrower 1321,TX,419556,3.80,2024-01-01,2054-01-01
LN_MSV_1322,Massive Borrower 1322,TX,148688,2.00,2024-01-01,2054-01-01
LN_MSV_1323,Massive Borrower 1323,TX,486521,4.90,2024-01-01,2054-01-01
LN_MSV_1324,Massive Borrower 1324,TX,483099,5.20,2024-01-01,2054-01-01
