loan_id,borrower_name,origination_date,maturity_date,principal_balance,current_balance,interest_rate,monthly_payment,loan_status,property_type,property_state,ltv_ratio,credit_score,zip_code
LN-101646,Kimberly Lopez,04/23/2020,04/23/2044,180000,135000,3.68,2227,Current,Condo,IL,62,760,35083
LN-101647,Emily Harris,07/02/2021,07/02/2041,269000,239410,7.39,2202,Paid Off,Multi Family,FL,84,696,23668
LN-101648,Michael Robinson,08/19/2018,08/19/2046,602000,559860,7.04,1816,60 Days Delinquent,Single Family,OK,84,763,15435
LN-101649,John Rodriguez,06/10/2022,06/10/2044,729000,568620,3.97,2544,Default,Single Family,TN,58,758,26329
LN-101650,Richard Moore,03/21/2023,03/21/2052,174000,154860,3.31,1475,Current,Townhouse,99,82,715,87061
LN-101023,Charles White,03/09/2022,03/09/2050,660000,600600,4.75,3778,90+ Days Delinquent,Condo,GA,77,728,64904
LN-101652,William Smith,11/10/2019,11/10/2047,340000,295800,3.54,3854,Current,Commercial,VA,76,807,64504
LN-101653,Mary Garcia,10/16/2023,10/16/2041,628000,502400,5.89,3347,60 Days Delinquent,Condo,IN,57,788,30812
LN-101654,Charles Hernandez,03/23/2018,03/23/2036,299000,191360,5.27,2522,Paid Off,Condo,MI,76,816,82271
LN-101655,Karen Lewis,01/16/2022,01/16/2017,208000,141440,7.24,2484,60 Days Delinquent,Condo,OR,71,775,99157
LN-101656,Emily Davis,06/13/2019,06/13/2047,316000,240160,5.13,4261,30 Days Delinquent,Single Family,unknown,86,625,29702
LN-101657,Mary Clark,12/28/2023,12/28/2040,575000,414000,7.34,2906,Paid Off,Single Family,LA,80,815,46187
LN-101658,Jessica Wilson,09/19/2021,09/19/2039,718000,610300,4.99,4035,Paid Off,Single Family,MA,80,635,52138
LN-100451,Daniel Anderson,09/12/2019,09/12/2046,795000,691650,6.2,3762,30 Days Delinquent,Townhouse,CT,84,721,29980
LN-101660,Ashley Williams,08/05/2022,08/05/2046,766000,735360,7.42,1471,Paid Off,Commercial,OH,80,683,61944
LN-101661,Robert Sanchez,05/20/2020,05/20/2049,153000,113220,5.74,1915,90+ Days Delinquent,Multi Family,NJ,83,795,44981
LN-101662,Mary Thompson,09/09/2020,09/09/2046,732000,592920,3.9,1620,30 Days Delinquent,Townhouse,AL,67,801,18227
LN-101663,Steven Lopez,01/13/2023,01/13/2050,737000,501160,5.9,2077,Default,Commercial,CO,55,677,15142
LN-101664,Betty Brown,04/05/2022,04/05/2045,471000,367380,7.68,2995,30 Days Delinquent,Townhouse,NY,65,766,47733
LN-101665,Lisa Lewis,09/04/2018,09/04/2048,169000,141960,6.47,1614,60 Days Delinquent,Townhouse,AZ,59,785,67442
LN-101666,Margaret Davis,02/17/2021,02/17/2038,214000,151940,6.95,3368,30 Days Delinquent,Townhouse,TN,88,730,36541
LN-100652,Margaret Davis,02/21/2020,02/21/2049,394000,330960,4.4,2045,60 Days Delinquent,Single Family,TN,84,621,84524
LN-100544,Kimberly Anderson,12/03/2019,12/03/2045,333000,209790,3.37,4046,Paid Off,Commercial,NY,94,775,44997
LN-101669,Jennifer Williams,05/28/2019,05/28/2034,281000,264140,6.11,1488,Default,Townhouse,ZZ,75,660,14925
LN-101670,Mary Ramirez,08/21/2018,08/21/2013,586000,445360,6.99,1333,Current,Condo,OK,58,658,78168
LN-101671,David Smith,06/19/2022,06/19/2052,667000,433550,3.74,3164,60 Days Delinquent,Commercial,texas,75,794,75703
LN-101672,John Miller,11/09/2022,11/09/2044,678000,603420,4.92,2693,Current,Condo,unknown,83,693,69868
LN-101673,Ashley Lopez,02/26/2019,02/26/2037,440000,334400,5.61,1658,Paid Off,Commercial,CT,62,808,41899
LN-101674,Andrew Miller,03/13/2019,03/13/2046,795000,524700,4.23,2158,30 Days Delinquent,Condo,IL,88,627,37818
LN-101675,Michelle White,05/28/2020,05/28/2045,304000,255360,4.35,2249,30 Days Delinquent,Townhouse,NC,89,779,21126
LN-101676,David Hernandez,05/14/2019,05/14/2048,326000,231460,6.79,1570,Current,Commercial,GA,63,638,52697
LN-101677,Emily Brown,01/20/2021,01/20/2041,424000,364640,6.13,1479,90+ Days Delinquent,Townhouse,KY,56,627,52135
LN-101678,Richard Johnson,03/05/2021,03/05/2039,489000,400980,5.64,2235,60 Days Delinquent,Multi Family,IN,70,793,79751
LN-101679,Jennifer Lewis,05/04/2022,05/04/2047,681000,517560,5.1,3932,60 Days Delinquent,Multi Family,UT,62,787,25401
LN-101680,Jennifer Anderson,04/09/2023,04/09/2050,646000,529720,7.69,1294,Current,Single Family,KY,75,762,17879
LN-100928,Robert Lopez,12/01/2020,12/01/2047,721000,461440,5.45,3898,Current,Commercial,VA,80,621,18390
LN-101682,Susan Hernandez,10/08/2018,10/08/2043,474000,374460,7.52,1632,Current,Multi Family,LA,72,770,80668
LN-101683,Jennifer Smith,04/23/2020,04/23/2042,252000,214200,7.14,1727,Default,Single Family,AZ,65,714,74336
LN-101684,Nancy Thomas,06/04/2018,06/04/2048,838000,712300,7.65,3308,Default,Single Family,WI,55,719,65409
LN-100966,Margaret White,06/27/2018,06/27/2040,717000,602280,5.76,1998,Current,Condo,MN,57,801,58253
LN-101686,Mary Gonzalez,11/12/2019,11/12/2014,393000,290820,5.02,3655,60 Days Delinquent,Commercial,MI,81,695,68915
LN-101687,Steven Jackson,06/04/2021,06/04/2041,682000,456940,4.45,1823,Default,Single Family,GA,86,736,29720
LN-101688,Andrew Ramirez,06/09/2018,06/09/2042,263000,218290,4.81,3511,Default,Single Family,NC,93,748,65944
LN-101689,Elizabeth Taylor,10/03/2022,10/03/2049,500000,425000,7.13,3039,Paid Off,Townhouse,WI,67,693,72318
LN-100762,Patricia Davis,06/10/2022,06/10/2047,274000,219200,3.69,3586,Current,Commercial,UT,87,783,18253
LN-101691,Betty Ramirez,11/14/2023,11/14/2039,203000,154280,5.2,3712,Default,Single Family,WA,80,642,30689
LN-101692,David Thompson,01/17/2022,01/17/2037,615000,412050,4.81,3748,Default,Multi Family,FL,88,740,80826
LN-101693,Kimberly Taylor,09/21/2021,09/21/2048,770000,485100,4.69,2763,Paid Off,Single Family,FL,58,813,53514
LN-100884,Matthew Lewis,06/22/2021,06/22/2044,845000,811200,5.34,2268,90+ Days Delinquent,Commercial,AZ,79,787,45941
LN-101695,James Brown,02/05/2019,02/05/2041,425000,403750,4.19,1751,30 Days Delinquent,Multi Family,MN,63,682,40250
LN-101696,Anthony Thomas,05/10/2020,05/10/2037,616000,505120,4.7,2020,Paid Off,Single Family,99,82,762,20926
LN-101697,William Jones,05/15/2019,05/15/2037,344000,216720,4,3746,60 Days Delinquent,Commercial,WI,80,732,80472
LN-101698,Margaret Hernandez,02/12/2018,02/12/2040,380000,311600,4.56,3246,Current,Commercial,FL,57,747,26919
LN-101699,Daniel Thomas,11/14/2020,11/14/2042,589000,530100,5.49,1382,Default,Townhouse,GA,73,797,86015
LN-101700,Margaret Johnson,11/14/2021,11/14/2039,203000,140070,4.25,2567,Paid Off,Condo,IN,80,730,68647
LN-101701,Anthony Gonzalez,08/25/2023,08/25/2018,633000,614010,6.27,1907,30 Days Delinquent,Condo,MI,76,663,60479
LN-101702,Robert Davis,01/20/2020,01/20/2041,678000,589860,5.77,4283,Default,Condo,MN,67,785,96469
LN-101703,Ashley Clark,08/24/2023,08/24/2051,560000,476000,6.84,3975,Current,Single Family,MI,61,739,37318
LN-101704,Jennifer Clark,03/10/2022,03/10/2045,681000,640140,5.54,3259,60 Days Delinquent,Commercial,IL,81,669,49412
LN-101705,Donald Davis,08/06/2020,08/06/2048,544000,489600,6.89,1880,Current,Multi Family,AL,80,706,37474
LN-101706,Susan Thompson,11/09/2021,11/09/2044,760000,706800,4.61,2278,Paid Off,Single Family,CO,85,679,39830
LN-101707,Karen Smith,11/14/2023,11/14/2041,329000,236880,7.18,4092,60 Days Delinquent,Townhouse,OH,62,773,15064
LN-101708,Sandra Jackson,05/24/2022,05/24/2050,477000,424530,5.31,2442,30 Days Delinquent,Single Family,VA,79,695,17141
LN-101709,Patricia Harris,03/11/2019,03/11/2049,524000,319640,4.14,4230,90+ Days Delinquent,Single Family,MD,55,659,67578
LN-100912,Elizabeth Williams,11/21/2019,11/21/2049,400000,264000,4.77,2177,Current,Condo,IN,78,695,97235
LN-101711,Kimberly Garcia,07/01/2020,07/01/2040,316000,230680,7.56,2587,Default,Commercial,TX,87,781,10928
LN-101712,Jennifer Miller,12/28/2022,12/28/2046,407000,329670,6.84,2841,30 Days Delinquent,Townhouse,MA,71,635,73327
LN-101713,Patricia Brown,02/23/2023,02/23/2053,212000,161120,5.49,1764,Current,Multi Family,AL,92,805,50462
LN-101714,Jennifer Garcia,04/16/2021,04/16/2044,590000,525100,4.74,4148,Current,Condo,MO,68,702,83308
LN-101715,Matthew Johnson,01/17/2020,01/17/2038,368000,331200,3.99,3065,Current,Commercial,KY,73,807,23404
LN-101716,Christopher Taylor,08/27/2019,08/27/2043,503000,342040,4.19,2825,30 Days Delinquent,Commercial,MI,92,697,64445
LN-101717,Matthew Jackson,09/16/2021,09/16/2044,849000,577320,7.32,2892,30 Days Delinquent,Multi Family,IN,64,669,86700
LN-101718,Charles Lopez,11/22/2020,11/22/2041,518000,352240,5.24,3835,30 Days Delinquent,Multi Family,LA,64,676,19911
LN-101719,Paul Jones,05/25/2022,05/25/2042,307000,248670,6.21,3871,Current,Single Family,california,61,739,26267
LN-101720,Joseph Lee,11/13/2020,11/13/2044,461000,424120,3.6,4478,Default,Multi Family,NY,81,667,23507
LN-101137,David Rodriguez,10/14/2020,10/14/2048,261000,161820,5.34,4287,Current,Single Family,OR,78,639,64759
LN-101722,Ashley Williams,09/20/2020,09/20/2039,408000,342720,5.92,4117,Default,Townhouse,WI,93,691,39976
LN-101723,Robert Gonzalez,12/20/2019,12/20/2035,413000,330400,6.99,3518,Current,Single Family,NY,77,620,84223
LN-101724,Jessica Harris,12/25/2018,12/25/2042,656000,590400,3.94,3459,60 Days Delinquent,Multi Family,OK,78,744,23810
LN-101725,Linda Lee,02/21/2018,02/21/2038,445000,347100,3.52,3565,60 Days Delinquent,Multi Family,KY,60,692,94259
LN-101726,Joseph Anderson,01/03/2019,01/03/2042,692000,491320,5.5,2704,Default,Single Family,AL,68,786,97782
LN-101727,Steven Perez,04/28/2023,04/28/2040,832000,790400,7.4,2342,30 Days Delinquent,Commercial,TX,56,654,82686
LN-101728,William White,02/14/2018,02/14/2033,159000,106530,7.42,2624,90+ Days Delinquent,Commercial,NJ,55,758,31521
LN-101729,Anthony Anderson,06/17/2023,06/17/2049,699000,517260,6.3,1917,Paid Off,Condo,NJ,92,785,17630
LN-101263,Michelle Miller,12/27/2018,12/27/2041,837000,686340,4.45,3228,Current,Single Family,SC,76,685,55547
LN-101731,David Ramirez,07/20/2021,07/20/2046,806000,628680,6.85,4283,90+ Days Delinquent,Commercial,OR,83,707,70530
LN-101732,Nancy Johnson,01/24/2021,01/24/2050,404000,343400,3.89,3152,60 Days Delinquent,Single Family,KY,94,798,13661
LN-101733,Lisa Clark,04/20/2019,04/20/2043,276000,182160,6.11,1506,Paid Off,Single Family,OR,88,638,36938
LN-101734,Paul Garcia,08/25/2019,08/25/2049,523000,339950,6.1,1441,90+ Days Delinquent,Townhouse,PA,72,633,25592
LN-101292,Ashley Clark,07/27/2022,07/27/2049,812000,527800,6.57,2162,90+ Days Delinquent,Single Family,IL,71,723,77666
LN-101736,Charles Anderson,04/10/2019,04/10/2049,345000,258750,5.19,2151,60 Days Delinquent,Multi Family,IN,57,744,86831
LN-101737,Margaret Thompson,03/19/2020,03/19/2046,526000,515480,6.78,3962,90+ Days Delinquent,Townhouse,IL,66,740,57052
LN-101738,Joseph Perez,12/17/2020,12/17/2047,565000,395500,4.74,3703,Default,Commercial,NC,91,762,84025
LN-101739,Paul Jones,02/13/2019,02/13/2041,473000,312180,6.62,2789,Default,Commercial,MO,62,764,97565
LN-101740,Michael Wilson,12/15/2022,12/15/2017,627000,388740,3.95,2564,Default,Multi Family,OK,62,683,52531
LN-101741,Andrew Sanchez,11/25/2020,11/25/2041,379000,322150,7.63,3695,Paid Off,Commercial,OH,88,661,75548
LN-101742,Robert Thomas,03/08/2023,03/08/2051,763000,457800,4.8,4424,Default,Multi Family,texas,61,790,64575
LN-101743,Sandra Taylor,06/24/2018,06/24/2013,360000,309600,4.73,3518,90+ Days Delinquent,Commercial,NJ,93,712,87512
LN-101744,James Williams,03/27/2022,03/27/2046,357000,224910,6.83,1377,30 Days Delinquent,Multi Family,MD,61,795,61034
LN-101745,Patricia Lopez,09/10/2020,09/10/2050,217000,203980,7.31,2794,Paid Off,Condo,CA,95,733,15034
LN-101746,William Gonzalez,03/22/2021,03/22/2051,586000,416060,4.47,3626,30 Days Delinquent,Commercial,MI,77,680,91732
LN-101747,Jessica Thomas,12/26/2021,12/26/2040,435000,378450,3.56,3462,Default,Multi Family,WI,68,698,57972
LN-101023,Daniel Gonzalez,06/20/2021,06/20/2042,415000,340300,3.38,2663,30 Days Delinquent,Condo,NJ,61,738,60525
LN-101749,Susan Ramirez,12/14/2023,12/14/2043,199000,161190,4.24,2094,Current,Single Family,NC,76,644,80806
LN-101750,Andrew Anderson,02/24/2018,02/24/2034,804000,611040,7.03,1645,90+ Days Delinquent,Commercial,CO,72,705,72202
LN-101751,Matthew Garcia,02/07/2018,02/07/2045,185000,120250,6.48,4272,60 Days Delinquent,Single Family,CO,67,652,52833
LN-100471,Sandra Miller,03/02/2019,03/02/2046,807000,702090,6.89,4393,Paid Off,Multi Family,UT,69,705,64414
LN-101753,Nancy Rodriguez,10/07/2022,10/07/2017,694000,478860,5.37,1918,30 Days Delinquent,Single Family,TN,84,683,18795
LN-101754,Paul Thompson,11/20/2022,11/20/2045,496000,391840,5.21,2660,90+ Days Delinquent,Commercial,MN,66,641,50061
LN-101755,Margaret Rodriguez,08/02/2019,08/02/2046,472000,335120,6.38,4104,Current,Multi Family,CA,70,673,12163
LN-101756,Anthony Sanchez,01/15/2021,01/15/2049,654000,575520,5.05,4255,60 Days Delinquent,Commercial,MD,64,690,64721
LN-101757,Thomas Lewis,11/17/2020,11/17/2035,671000,637450,6.15,1353,Paid Off,Multi Family,WI,57,704,53261
LN-101758,James Brown,02/24/2021,02/24/2037,831000,731280,6.4,1317,60 Days Delinquent,Condo,OK,91,744,75688
LN-101759,Robert Jones,04/20/2019,04/20/2014,476000,437920,7.36,3833,60 Days Delinquent,Townhouse,MD,90,632,83332
LN-101760,Betty Gonzalez,12/20/2021,12/20/2037,563000,529220,6.11,1961,60 Days Delinquent,Condo,CO,65,806,19547
LN-101761,Matthew Thomas,01/21/2023,01/21/2049,300000,249000,6.69,1861,Paid Off,Multi Family,CA,78,654,74262
LN-100573,Jessica Williams,05/27/2020,05/27/2037,549000,334890,3.31,1217,90+ Days Delinquent,Commercial,MI,61,787,48105
LN-101763,Ashley Moore,02/14/2022,02/14/2045,769000,530610,4.65,4326,Current,Townhouse,SC,57,749,58943
LN-101764,Anthony Miller,05/17/2023,05/17/2039,788000,520080,6.75,3110,Paid Off,Townhouse,SC,77,807,71403
LN-101765,Donald Sanchez,05/14/2023,05/14/2045,229000,215260,3.48,1929,Paid Off,Townhouse,PA,83,687,68052
LN-101766,Matthew Anderson,09/19/2021,09/19/2045,186000,141360,6.93,2727,60 Days Delinquent,Commercial,IN,59,761,28239
LN-101767,Charles Miller,09/04/2023,09/04/2051,204000,169320,6.5,2363,30 Days Delinquent,Single Family,PA,61,626,22911
LN-101237,William Thomas,05/25/2019,05/25/2043,811000,559590,3.43,2196,Paid Off,Multi Family,FL,86,624,83013
LN-101769,Joshua Moore,01/28/2020,01/28/2036,703000,520220,4.93,3302,Paid Off,Single Family,MD,95,742,73141
LN-101770,Mark Hernandez,09/21/2019,09/21/2045,305000,271450,7.46,1773,Default,Condo,GA,88,707,92857
LN-101419,John Hernandez,06/20/2023,06/20/2047,814000,545380,6.12,2495,60 Days Delinquent,Commercial,TN,87,777,79490
LN-100900,Matthew Martinez,10/17/2021,10/17/2046,535000,363800,3.92,3403,Default,Townhouse,NY,85,635,12607
LN-101773,William Lewis,11/03/2019,11/03/2039,823000,543180,3.77,4100,60 Days Delinquent,Single Family,GA,72,630,94022
LN-101774,Nancy Perez,12/03/2018,12/03/2044,521000,500160,3.93,1643,60 Days Delinquent,Single Family,unknown,88,662,62281
LN-101775,Lisa Rodriguez,05/15/2022,05/15/2042,474000,369720,6.02,1661,60 Days Delinquent,Multi Family,OR,80,628,12795
LN-101776,Betty Martinez,05/02/2018,05/02/2041,658000,565880,5.16,2833,30 Days Delinquent,Condo,UT,67,650,85367
LN-101777,John Smith,01/17/2021,01/17/2043,718000,595940,4.46,4414,30 Days Delinquent,Townhouse,MO,57,649,51685
LN-101778,Daniel Martinez,03/18/2019,03/18/2046,478000,425420,7.7,3966,90+ Days Delinquent,Single Family,VA,81,726,76236
LN-101779,Elizabeth Hernandez,06/26/2022,06/26/2049,477000,338670,6.02,4403,Default,Single Family,OH,66,730,71844
LN-101780,Joshua Harris,08/27/2019,08/27/2043,425000,293250,4.35,4242,Current,Single Family,TN,78,812,68885
LN-101781,Charles Brown,05/19/2021,05/19/2039,770000,477400,3.92,3508,60 Days Delinquent,Condo,MI,66,744,63933
LN-101782,Thomas Moore,11/17/2022,11/17/2046,761000,593580,3.85,2016,60 Days Delinquent,Condo,MI,55,818,73018
LN-101783,Joshua Williams,05/07/2023,05/07/2018,279000,212040,7.12,2743,60 Days Delinquent,Townhouse,FL,89,720,23073
LN-101784,Matthew Davis,07/03/2018,07/03/2046,203000,176610,5.34,4248,90+ Days Delinquent,Single Family,MN,74,676,80298
LN-101785,Paul Wilson,04/13/2022,04/13/2050,738000,590400,6.51,1335,Current,Single Family,CT,69,727,92005
LN-101786,Donald Johnson,02/13/2023,02/13/2043,743000,683560,5.11,2582,Default,Condo,GA,72,747,83141
LN-101787,Charles Jackson,09/09/2023,09/09/2018,617000,382540,5.61,4102,Default,Multi Family,SC,92,731,59231
LN-100928,Andrew Gonzalez,01/21/2018,01/21/2042,733000,513100,5.55,3198,Paid Off,Multi Family,MI,82,775,75425
LN-101789,Joseph Robinson,10/22/2018,10/22/2044,783000,485460,7.63,1251,90+ Days Delinquent,Townhouse,MO,78,805,84960
LN-101790,Charles Smith,01/25/2019,01/25/2044,577000,363510,3.51,3509,30 Days Delinquent,Multi Family,fl,85,804,80829
LN-101791,Sarah Davis,03/08/2021,03/08/2039,639000,408960,4.42,1735,90+ Days Delinquent,Multi Family,KY,76,752,23467
LN-101792,Christopher Smith,10/28/2019,10/28/2043,440000,338800,6.41,1362,30 Days Delinquent,Single Family,OR,80,625,89937
LN-101793,Betty White,07/19/2020,07/19/2045,561000,347820,4.45,1530,30 Days Delinquent,Townhouse,AL,67,767,42568
LN-101794,John Lewis,12/12/2018,12/12/2041,193000,117730,5.11,3614,30 Days Delinquent,Condo,texas,68,661,16371
LN-101795,Donald Lopez,09/07/2018,09/07/2042,665000,498750,4.34,3579,Default,Townhouse,CA,59,638,86480
LN-101796,Joseph Robinson,01/06/2020,01/06/2045,482000,294020,4.97,3878,Current,Condo,PA,94,652,50911
LN-101797,Matthew Sanchez,03/01/2023,03/01/2048,247000,232180,3.45,2719,90+ Days Delinquent,Townhouse,CA,77,634,90344
LN-101798,Margaret Johnson,08/01/2022,08/01/2051,167000,110220,4.57,4230,60 Days Delinquent,Condo,TX,64,673,92118
LN-101799,Nancy Jones,03/17/2023,03/17/2038,527000,374170,4.7,3128,30 Days Delinquent,Single Family,SC,56,658,94264
LN-101800,Anthony White,02/23/2022,02/23/2049,501000,335670,4.8,3384,60 Days Delinquent,Commercial,MO,78,753,98216
LN-101801,Barbara Lewis,01/10/2018,01/10/2034,173000,150510,4.36,2448,Paid Off,Commercial,SC,94,674,18765
LN-101802,Richard Martinez,11/17/2023,11/17/2018,676000,561080,3.82,3651,Paid Off,Condo,OH,90,816,68225
LN-101803,Jessica Miller,05/27/2018,05/27/2013,692000,588200,5.91,2038,Current,Single Family,OK,76,657,48440
LN-101804,Michelle White,07/19/2018,07/19/2040,579000,544260,4.54,3367,Paid Off,Single Family,NJ,76,698,24077
LN-101805,Michael Martinez,01/25/2019,01/25/2014,337000,266230,6.1,2106,90+ Days Delinquent,Multi Family,TN,94,739,48539
LN-101806,Jessica Ramirez,02/26/2019,02/26/2037,355000,298200,6.75,1535,Current,Multi Family,WA,71,717,49455
LN-101807,Donald Anderson,06/16/2020,06/16/2040,287000,235340,6.42,3113,Paid Off,Multi Family,OR,63,664,44859
LN-101808,Paul Robinson,04/02/2018,04/02/2013,530000,386900,6.77,1445,60 Days Delinquent,Multi Family,GA,58,620,63274
LN-101809,Michael Perez,11/22/2019,11/22/2036,303000,263610,4.13,2215,60 Days Delinquent,Condo,GA,89,686,84678
LN-101810,David Wilson,11/19/2021,11/19/2051,252000,178920,5.53,1359,90+ Days Delinquent,Townhouse,NJ,80,805,43540
LN-101811,Patricia Thompson,08/22/2018,08/22/2013,282000,225600,4.46,3268,Paid Off,Commercial,UT,93,786,70752
LN-101812,Nancy Lee,07/22/2022,07/22/2043,649000,584100,6.91,3069,Paid Off,Commercial,LA,69,798,31752
LN-101813,Sarah Lee,11/25/2021,11/25/2051,517000,496320,4.64,1638,Default,Multi Family,MD,66,783,68135
LN-100183,Donna Clark,05/06/2018,05/06/2039,781000,515460,4.94,2004,Current,Townhouse,GA,93,630,26746
LN-101815,Betty Lee,08/02/2018,08/02/2045,406000,247660,7.59,3113,Paid Off,Commercial,UT,65,626,18077
LN-101816,Lisa Rodriguez,11/19/2021,11/19/2037,211000,194120,4.31,1554,90+ Days Delinquent,Townhouse,ZZ,69,770,25666
LN-101817,Christopher Garcia,06/19/2023,06/19/2043,779000,755630,7.18,1329,Paid Off,Commercial,SC,85,688,60139
LN-101818,Kimberly Garcia,12/08/2021,12/08/2037,765000,520200,7.1,2690,90+ Days Delinquent,Condo,MO,92,694,86488
LN-101819,Charles Wilson,08/08/2018,08/08/2048,206000,199820,4.44,1209,Current,Multi Family,OK,77,690,38411
LN-101820,Emily Hernandez,07/20/2020,07/20/2048,305000,189100,3.99,1872,30 Days Delinquent,Condo,WA,93,803,33144
LN-101821,Matthew Davis,03/19/2021,03/19/2049,666000,652680,6.04,2468,30 Days Delinquent,Condo,MD,59,671,92778
LN-101822,Jessica Jones,08/04/2020,08/04/2050,306000,198900,5.64,1759,Paid Off,Condo,MI,78,672,32470
LN-101823,Joshua Martin,05/10/2020,05/10/2037,200000,182000,5.03,4313,90+ Days Delinquent,Commercial,fl,89,623,23598
LN-101824,Mary Sanchez,08/17/2023,08/17/2050,220000,191400,7.65,2067,Default,Townhouse,OK,58,758,77798
LN-101825,Margaret White,06/08/2019,06/08/2037,411000,365790,3.68,3793,Paid Off,Townhouse,CT,77,785,67961
LN-101826,Mary White,06/27/2021,06/27/2049,192000,161280,4.2,1877,Paid Off,Commercial,LA,92,755,66958
LN-101827,Steven Rodriguez,09/23/2022,09/23/2044,512000,481280,6.87,3762,Current,Single Family,MN,60,809,22718
LN-101828,Jessica Lopez,09/15/2021,09/15/2040,437000,332120,5.47,3348,90+ Days Delinquent,Multi Family,FL,75,671,11400
LN-101829,Donna Brown,08/01/2019,08/01/2044,648000,596160,6.37,3325,90+ Days Delinquent,Condo,MN,63,731,27327
LN-101830,Patricia Moore,11/04/2022,11/04/2039,304000,252320,7.03,2503,Paid Off,Townhouse,WA,93,623,68168
LN-101831,Steven Lee,07/10/2019,07/10/2038,625000,456250,4.39,2002,Paid Off,Townhouse,NY,87,666,14895
LN-101832,Donald Thompson,02/21/2023,02/21/2038,850000,544000,4.26,3876,60 Days Delinquent,Condo,TX,69,657,69183
LN-101833,Michael Lopez,07/25/2018,07/25/2046,790000,584600,3.48,3120,60 Days Delinquent,Commercial,NC,66,644,82731
