loan_id,borrower_name,origination_date,maturity_date,principal_balance,current_balance,interest_rate,monthly_payment,loan_status,property_type,property_state,ltv_ratio,credit_score,zip_code
LN-100888,Barbara Martinez,08/19/2020,08/19/2037,831000,689730,4.62,3252,Paid Off,Multi Family,newyork,87,719,68509
LN-100769,James Lewis,01/06/2018,01/06/2046,615000,553500,4.42,4388,60 Days Delinquent,Condo,TN,86,763,71899
LN-100890,Daniel Clark,07/13/2022,07/13/2017,702000,582660,6.63,2675,90+ Days Delinquent,Condo,UT,64,625,95640
LN-100891,,08/08/2022,08/08/2041,476000,295120,7.38,3051,60 Days Delinquent,Commercial,CO,81,665,13066
LN-100892,Christopher Rodriguez,02/17/2021,02/17/2044,485000,436500,4.29,3333,60 Days Delinquent,Condo,CA,90,799,76092
LN-100893,Michael Robinson,04/23/2020,04/23/2041,316000,252800,6.66,3588,60 Days Delinquent,Single Family,fl,73,643,91945
LN-100894,Jennifer Davis,02/03/2018,02/03/2034,462000,378840,4.63,3597,Paid Off,Single Family,PA,74,790,77288
LN-100164,Betty Williams,01/26/2021,01/26/2045,615000,436650,4.29,4286,Paid Off,Commercial,MA,94,690,90799
LN-100896,Paul Anderson,07/27/2020,07/27/2015,336000,245280,4.83,2425,Current,Multi Family,IN,83,805,19880
LN-100897,Susan Sanchez,05/09/2018,05/09/2036,356000,284800,7.04,3781,60 Days Delinquent,Condo,MI,74,788,88949
LN-100898,William Rodriguez,07/16/2019,07/16/2014,335000,291450,7.12,1978,Paid Off,Single Family,MN,83,720,67802
LN-100899,Michael Lee,12/16/2021,12/16/2043,398000,286560,6.36,1222,60 Days Delinquent,Condo,IL,94,715,44209
LN-100900,Linda Martin,12/21/2021,12/21/2040,492000,428040,5.01,1681,Current,Townhouse,newyork,95,727,10379
LN-100901,Thomas Williams,05/13/2019,05/13/2044,690000,538200,5.05,2919,90+ Days Delinquent,Condo,MI,78,720,23150
LN-100902,,04/01/2021,04/01/2038,337000,303300,5.36,3729,60 Days Delinquent,Townhouse,TN,65,733,12912
LN-100903,Nancy Lopez,01/02/2023,01/02/2053,602000,433440,3.31,2578,Default,Single Family,NJ,75,647,37901
LN-100904,,10/25/2022,10/25/2050,778000,676860,6.12,3187,30 Days Delinquent,Commercial,IN,76,703,73182
LN-100905,Mark Ramirez,06/11/2020,06/11/2015,656000,570720,4.32,3379,Default,Townhouse,CT,74,779,61560
LN-100906,Nancy Lee,06/08/2021,06/08/2049,723000,607320,7.46,4360,Default,Multi Family,KY,93,671,91602
LN-100907,Nancy Hernandez,12/26/2021,12/26/2051,414000,285660,3.45,1886,90+ Days Delinquent,Multi Family,MA,59,788,31701
LN-100908,Patricia Lopez,10/13/2022,10/13/2037,405000,372600,5.83,4349,Paid Off,Multi Family,IN,80,702,85450
LN-100909,Lisa Rodriguez,05/04/2018,05/04/2035,546000,393120,7.31,4372,30 Days Delinquent,Townhouse,SC,79,742,31240
LN-100910,Nancy Taylor,06/10/2019,06/10/2039,539000,474320,5.62,3270,30 Days Delinquent,Single Family,MN,73,672,92013
LN-100911,Thomas Martin,11/18/2021,11/18/2050,828000,786600,4.69,3622,90+ Days Delinquent,Multi Family,IL,81,633,85073
LN-100642,Richard Miller,05/03/2020,05/03/2050,754000,542880,4.29,3665,30 Days Delinquent,Condo,WA,74,791,47238
LN-100913,Joshua Miller,10/08/2022,10/08/2040,245000,203350,5.86,2215,90+ Days Delinquent,Multi Family,OR,72,802,71926
LN-100914,Mary Miller,11/22/2019,11/22/2039,153000,146880,4.47,2363,30 Days Delinquent,Multi Family,AZ,56,623,14005
LN-100915,Barbara Lewis,12/05/2020,12/05/2050,169000,158860,5.09,1886,Current,Condo,VA,85,697,12987
LN-100916,Lisa Lopez,12/23/2018,12/23/2046,669000,441540,7,3269,60 Days Delinquent,Condo,UT,62,773,28895
LN-100917,Mary Hernandez,05/14/2019,05/14/2039,692000,512080,6.13,2253,60 Days Delinquent,Multi Family,LA,80,702,53086
LN-100918,Ashley Rodriguez,12/10/2019,12/10/2035,333000,286380,4.11,2626,90+ Days Delinquent,Condo,OR,83,807,88527
LN-100919,David Jones,05/11/2022,05/11/2049,256000,202240,5.02,1578,Paid Off,Multi Family,OR,77,769,12456
LN-100920,Donna Rodriguez,11/01/2019,11/01/2014,322000,315560,6.96,3561,90+ Days Delinquent,Single Family,CO,76,803,16489
LN-100921,Mary Lee,11/24/2018,11/24/2013,562000,365300,4.38,2876,90+ Days Delinquent,Condo,TX,80,740,43246
LN-100792,Patricia Rodriguez,01/28/2023,01/28/2046,313000,284830,6.86,2140,Default,Townhouse,MO,76,700,15431
LN-100923,Joshua Thompson,01/04/2018,01/04/2036,711000,668340,7.32,3875,Paid Off,Townhouse,GA,89,638,73800
LN-100924,Andrew Smith,06/12/2018,06/12/2035,750000,495000,3.86,2458,Paid Off,Multi Family,NJ,92,645,61930
LN-100925,Emily Smith,11/18/2022,11/18/2043,211000,177240,5.92,3806,30 Days Delinquent,Commercial,FL,76,628,94958
LN-100737,Emily Brown,04/03/2018,04/03/2043,841000,563470,6.64,3560,90+ Days Delinquent,Single Family,TX,86,711,38942
LN-100927,Michelle Brown,05/14/2018,05/14/2045,629000,547230,4.01,2429,Current,Townhouse,IN,90,762,38146
LN-100928,William Sanchez,12/05/2023,12/05/2048,796000,589040,6.88,3228,60 Days Delinquent,Townhouse,KY,95,735,58084
LN-100929,Jessica Miller,08/20/2022,08/20/2043,660000,640200,6.32,4447,90+ Days Delinquent,Multi Family,XX,76,673,62351
LN-100930,John Harris,10/03/2022,10/03/2039,619000,476630,6.28,1689,Paid Off,Commercial,LA,67,680,45995
LN-100931,Sandra Martinez,09/26/2018,09/26/2043,385000,261800,6.03,1837,Paid Off,Commercial,NC,61,685,89048
LN-100932,Mary Harris,02/24/2019,02/24/2035,330000,207900,4.76,1973,60 Days Delinquent,Single Family,UT,90,791,87561
LN-100933,Karen Hernandez,07/21/2018,07/21/2043,320000,313600,5.3,1234,Paid Off,Condo,GA,74,674,54969
LN-100934,Joshua Johnson,06/28/2023,06/28/2046,751000,578270,4.58,3596,90+ Days Delinquent,Multi Family,WA,72,777,90388
LN-100935,Joshua Harris,10/10/2020,10/10/2039,414000,298080,6.73,3608,60 Days Delinquent,Commercial,UT,67,627,98604
LN-100936,Donna Moore,11/27/2018,11/27/2013,368000,253920,4.87,4385,90+ Days Delinquent,Multi Family,NY,64,809,40957
LN-100937,Karen Smith,03/07/2022,03/07/2050,813000,788610,7.68,3172,30 Days Delinquent,Condo,NY,65,674,78241
LN-100938,Michael Clark,12/07/2019,12/07/2014,469000,436170,5.61,3707,30 Days Delinquent,Multi Family,WA,72,647,61551
LN-100939,Charles Clark,01/21/2021,01/21/2051,419000,351960,5.02,3198,30 Days Delinquent,Single Family,OH,79,665,27867
LN-100940,Ashley Lopez,05/01/2018,05/01/2034,550000,528000,7.23,1434,Current,Commercial,SC,84,674,58577
LN-100941,Patricia Thomas,03/10/2018,03/10/2046,183000,159210,3.94,1358,60 Days Delinquent,Condo,SC,76,792,60191
LN-100907,Jessica Harris,07/20/2021,07/20/2038,487000,384730,5.85,1433,90+ Days Delinquent,Multi Family,UT,89,758,78484
LN-100943,Sandra Harris,07/17/2022,07/17/2046,411000,357570,4.28,2542,Current,Commercial,MO,83,812,65997
LN-100944,Mark Ramirez,09/12/2018,09/12/2046,682000,661540,5.6,3705,30 Days Delinquent,Multi Family,PA,87,818,75370
LN-100945,Michael Anderson,07/19/2018,07/19/2035,471000,423900,6.64,1527,Default,Townhouse,GA,66,713,27645
LN-100946,Linda Lewis,02/14/2021,02/14/2016,681000,415410,5.63,1914,Paid Off,Single Family,SC,64,637,98950
LN-100947,Paul Davis,01/08/2019,01/08/2038,478000,439760,5.87,4499,Paid Off,Townhouse,NJ,55,635,93128
LN-100948,Richard Jones,03/10/2022,03/10/2038,226000,151420,4.61,3883,60 Days Delinquent,Single Family,MI,69,754,14662
LN-100949,Betty Smith,04/18/2018,04/18/2033,840000,764400,4.33,1856,Paid Off,Townhouse,OH,58,631,78031
LN-100950,Paul Jones,02/26/2023,02/26/2044,592000,473600,5.29,1976,Default,Single Family,MI,72,710,97098
LN-100951,Betty Jones,10/17/2019,10/17/2046,781000,640420,6.99,1625,Current,Multi Family,NC,94,667,65473
LN-100952,Emily Lee,06/26/2022,06/26/2045,338000,300820,6.52,1677,90+ Days Delinquent,Multi Family,SC,56,799,48102
LN-100193,Andrew Williams,08/27/2022,08/27/2046,471000,339120,6.34,2865,Current,Single Family,TX,70,693,27105
LN-100954,Patricia Williams,02/08/2023,02/08/2043,263000,207770,3.64,1275,Current,Commercial,IN,85,769,91825
LN-100955,James Ramirez,01/06/2022,01/06/2041,561000,431970,4.44,3970,Default,Single Family,OK,86,754,48766
LN-100956,Robert Johnson,05/03/2020,05/03/2049,547000,448540,5.66,1549,Default,Townhouse,TX,90,742,82530
LN-100957,Donna Smith,01/28/2021,01/28/2016,706000,628340,4.36,1360,Default,Multi Family,SC,62,738,27095
LN-100958,Donald Williams,12/14/2019,12/14/2045,335000,201000,7.35,1420,90+ Days Delinquent,Single Family,CO,71,623,41751
LN-100959,Charles Brown,02/01/2020,02/01/2045,312000,293280,4.66,4228,60 Days Delinquent,Commercial,IN,88,719,87046
LN-100960,Betty Martinez,03/20/2018,03/20/2037,674000,647040,5.89,3499,90+ Days Delinquent,Commercial,GA,64,676,75031
LN-100961,Charles Lee,07/17/2019,07/17/2044,771000,555120,4.12,3922,90+ Days Delinquent,Townhouse,NY,66,785,21590
LN-100962,Daniel Williams,01/24/2020,01/24/2035,546000,507780,4.49,3135,Default,Single Family,WI,93,745,58475
LN-100963,Susan Jackson,10/02/2022,10/02/2041,590000,424800,5.21,1554,Paid Off,Townhouse,IL,56,720,38848
LN-100964,Andrew Lee,01/11/2023,01/11/2051,657000,499320,5.36,3477,60 Days Delinquent,Multi Family,OH,69,806,77807
LN-100322,Michelle Clark,03/24/2018,03/24/2039,732000,483120,3.72,4067,Current,Multi Family,OK,91,655,57669
LN-100966,Charles Johnson,01/26/2022,01/26/2038,436000,309560,4.71,2426,Paid Off,Single Family,SC,85,738,33472
LN-100967,Jennifer Lee,06/24/2022,06/24/2040,441000,286650,7.35,1422,30 Days Delinquent,Single Family,WI,73,804,80132
LN-100968,Anthony Smith,07/12/2019,07/12/2047,507000,365040,4.43,1419,Current,Commercial,TX,79,625,36733
LN-100969,Jennifer Garcia,01/20/2019,01/20/2036,580000,365400,6.99,2931,90+ Days Delinquent,Multi Family,MA,95,758,67773
LN-100970,Donald Gonzalez,10/22/2020,10/22/2015,715000,507650,4.83,4056,60 Days Delinquent,Multi Family,AL,74,815,62810
LN-100971,Charles Davis,07/10/2018,07/10/2035,791000,498330,5.95,4233,Default,Single Family,AL,68,739,29338
LN-100381,Michael Harris,03/26/2019,03/26/2045,834000,608820,4.45,1769,30 Days Delinquent,Condo,WA,56,720,43430
LN-100973,Robert Lewis,05/20/2021,05/20/2042,420000,382200,4.63,2755,90+ Days Delinquent,Condo,LA,64,641,74123
LN-100974,Emily Smith,12/13/2023,12/13/2046,229000,190070,6.69,1436,Paid Off,Commercial,NY,82,707,88909
LN-100975,Paul Clark,12/06/2021,12/06/2039,647000,569360,3.45,4377,Current,Condo,MA,56,676,99296
LN-100976,Andrew Davis,05/10/2022,05/10/2050,499000,459080,4.85,2797,Default,Townhouse,NY,82,686,29920
LN-100598,Matthew Garcia,03/15/2023,03/15/2050,194000,151320,7.7,2472,60 Days Delinquent,Condo,WA,66,757,99247
LN-100095,Donna Clark,09/05/2021,09/05/2046,488000,341600,3.7,1617,90+ Days Delinquent,Single Family,OK,89,658,26544
LN-100979,Sandra Lee,06/22/2023,06/22/2049,684000,430920,3.92,2937,90+ Days Delinquent,Multi Family,CA,81,694,18579
LN-100980,Christopher Perez,03/17/2021,03/17/2043,387000,270900,3.3,3323,90+ Days Delinquent,Commercial,TN,82,817,89437
LN-100981,Donna Moore,11/25/2020,11/25/2015,226000,207920,7.52,2971,30 Days Delinquent,Townhouse,NC,70,764,66041
LN-100982,Paul Hernandez,05/19/2021,05/19/2040,556000,444800,4.57,3258,Default,Multi Family,TX,55,658,60727
LN-100983,Jennifer Martinez,07/28/2018,07/28/2034,463000,319470,5.54,1642,Current,Condo,TN,85,820,27473
LN-100984,Daniel Hernandez,06/16/2019,06/16/2045,538000,425020,3.52,2091,Paid Off,Single Family,MO,75,656,38449
LN-100985,Betty Harris,03/26/2020,03/26/2048,845000,709800,7.21,1962,30 Days Delinquent,Single Family,MN,61,662,11256
LN-100986,Matthew Williams,07/17/2020,07/17/2050,320000,192000,6.31,3758,30 Days Delinquent,Townhouse,FL,67,684,15821
LN-100987,Michael Moore,10/20/2022,10/20/2046,425000,361250,6.55,3866,90+ Days Delinquent,Single Family,TX,95,738,75245
LN-100988,James Garcia,05/24/2023,05/24/2018,534000,485940,6.14,3986,Current,Single Family,IN,80,649,23293
LN-100989,David Jones,09/25/2018,09/25/2040,780000,631800,3.35,1366,60 Days Delinquent,Multi Family,CO,58,762,43115
LN-100990,Mary Miller,09/22/2020,09/22/2015,706000,628340,6.01,2078,30 Days Delinquent,Condo,CO,56,630,10592
LN-100057,David Martin,08/14/2020,08/14/2049,206000,164800,4.53,3052,Current,Commercial,FL,87,697,56556
LN-100992,Matthew Harris,03/25/2023,03/25/2043,809000,744280,3.77,3973,60 Days Delinquent,Condo,IL,60,799,19846
LN-100993,Donna Ramirez,07/19/2021,07/19/2044,388000,232800,6.34,3397,Paid Off,Single Family,AZ,62,620,76274
LN-100994,Lisa Perez,11/10/2023,11/10/2051,659000,441530,5.93,1570,60 Days Delinquent,Condo,AZ,80,739,35372
LN-100995,Michelle Martin,06/13/2018,06/13/2036,821000,533650,5.15,2160,30 Days Delinquent,Multi Family,NJ,70,635,49936
LN-100996,Donna Perez,05/12/2018,05/12/2041,158000,134300,4.44,2410,Current,Commercial,FL,78,702,66017
LN-100997,Lisa Taylor,01/22/2022,01/22/2043,697000,669120,4.38,2885,Current,Commercial,IN,69,722,53745
LN-100998,James Clark,04/26/2019,04/26/2040,733000,637710,4.45,3788,Current,Townhouse,AZ,67,756,70862
LN-100999,Lisa Taylor,09/12/2019,09/12/2044,340000,295800,7.44,1743,60 Days Delinquent,Condo,IL,86,761,91227
LN-101000,John Lopez,09/27/2023,09/27/2051,514000,364940,6.94,1674,90+ Days Delinquent,Multi Family,texas,90,691,63501
LN-101001,Barbara Jones,08/23/2020,08/23/2015,807000,718230,6.44,1367,30 Days Delinquent,Single Family,NY,83,678,92608
LN-101002,Michael Lopez,01/02/2022,01/02/2039,763000,701960,3.27,1200,60 Days Delinquent,Townhouse,OK,68,785,26314
LN-101003,Ashley Smith,01/07/2018,01/07/2046,355000,280450,6.42,2382,30 Days Delinquent,Single Family,MD,75,674,79189
LN-100801,Joshua Martinez,06/22/2022,06/22/2050,814000,740740,4.96,3935,90+ Days Delinquent,Commercial,OK,61,712,65242
LN-101005,Anthony Lee,04/25/2021,04/25/2048,847000,719950,7.19,4330,90+ Days Delinquent,Condo,WA,92,749,63107
LN-101006,Susan Taylor,04/21/2023,04/21/2043,838000,611740,4.36,4314,Current,Multi Family,MO,62,767,77631
LN-101007,Thomas Robinson,06/15/2021,06/15/2050,473000,307450,4.16,3653,Current,Single Family,california,80,725,48325
LN-101008,Kimberly Perez,08/18/2023,08/18/2050,303000,257550,7.5,3522,Current,Condo,IL,61,654,85334
LN-101009,Joseph Ramirez,04/27/2021,04/27/2047,849000,560340,4.16,1358,30 Days Delinquent,Condo,NC,92,747,99352
LN-101010,Barbara Anderson,06/01/2022,06/01/2052,378000,283500,3.31,1377,60 Days Delinquent,Condo,SC,60,705,74778
LN-101011,Thomas Sanchez,12/10/2022,12/10/2038,252000,181440,6.32,1637,Default,Townhouse,MD,67,664,37124
LN-101012,John Jones,03/18/2023,03/18/2051,322000,312340,6.79,2085,30 Days Delinquent,Commercial,MD,90,711,98016
LN-101013,Matthew Anderson,07/16/2021,07/16/2016,367000,231210,6.24,2031,Current,Multi Family,AL,93,753,80428
LN-101014,Paul Harris,10/11/2020,10/11/2046,530000,466400,7.19,4139,90+ Days Delinquent,Condo,MI,76,772,98825
LN-101015,Charles Thomas,01/06/2018,01/06/2041,594000,445500,4.65,3246,90+ Days Delinquent,Condo,PA,85,692,26885
LN-101016,Betty Robinson,10/22/2021,10/22/2016,381000,369570,3.51,3370,Default,Condo,IL,56,679,35526
LN-101017,Emily Thomas,06/11/2019,06/11/2048,621000,602370,4.69,3552,Paid Off,Townhouse,AL,88,745,92812
LN-101018,Matthew Miller,06/04/2019,06/04/2034,506000,389620,4.64,1433,Current,Single Family,99,59,767,29602
LN-101019,Joshua Harris,07/07/2023,07/07/2051,337000,269600,5.38,4057,Default,Multi Family,UT,95,771,47291
LN-101020,Matthew Ramirez,04/06/2019,04/06/2014,508000,381000,7.36,3411,Default,Townhouse,NJ,61,665,65094
LN-101021,Margaret Thompson,02/03/2018,02/03/2045,561000,375870,6.05,4282,Current,Commercial,SC,58,791,69751
LN-101022,Kimberly Anderson,03/21/2018,03/21/2047,629000,478040,7.46,2208,Paid Off,Commercial,PA,88,718,90946
LN-101023,Thomas Miller,10/25/2018,10/25/2040,772000,717960,6.22,4376,60 Days Delinquent,Single Family,fl,73,791,79685
LN-101024,Sarah Sanchez,12/23/2019,12/23/2041,469000,356440,5.24,3936,90+ Days Delinquent,Condo,AZ,66,729,47731
LN-101025,Donald White,06/11/2020,06/11/2048,213000,140580,7.42,2784,60 Days Delinquent,Townhouse,MO,57,700,75877
LN-101026,Ashley Martin,03/10/2018,03/10/2047,653000,587700,6.91,1748,60 Days Delinquent,Townhouse,OK,69,745,68344
LN-100598,Mary Robinson,03/18/2022,03/18/2048,677000,602530,3.93,2934,Default,Townhouse,TX,65,694,92415
LN-101028,Daniel Smith,01/14/2023,01/14/2046,249000,244020,3.47,3185,60 Days Delinquent,Condo,NC,86,674,60379
LN-101029,Karen Sanchez,11/16/2021,11/16/2048,376000,319600,6.78,1987,90+ Days Delinquent,Condo,NC,56,756,92326
LN-101030,Karen Smith,12/05/2023,12/05/2047,172000,104920,6.29,1314,30 Days Delinquent,Single Family,TN,58,714,68836
LN-101031,Elizabeth Perez,05/22/2020,05/22/2044,742000,652960,5.25,1472,60 Days Delinquent,Condo,XX,84,809,78397
LN-101032,Linda Davis,01/04/2023,01/04/2042,218000,185300,5.78,3102,90+ Days Delinquent,Condo,unknown,65,801,63131
LN-101033,Mark Williams,06/06/2018,06/06/2044,600000,366000,6.92,1718,Paid Off,Condo,OR,89,640,59506
LN-101034,James Moore,11/09/2018,11/09/2043,785000,698650,5.65,2583,Default,Townhouse,AZ,84,739,42380
LN-101035,Barbara Williams,07/10/2019,07/10/2038,336000,309120,6.7,2311,60 Days Delinquent,Commercial,LA,90,706,30989
LN-101036,Mary Martin,01/28/2021,01/28/2046,830000,614200,7.35,1263,Current,Commercial,OK,91,738,51978
LN-101037,Steven Anderson,07/05/2022,07/05/2039,751000,480640,7.23,2124,Default,Townhouse,XX,87,706,39946
LN-101038,Kimberly Harris,05/15/2018,05/15/2044,562000,533900,5.52,2060,Paid Off,Multi Family,WA,87,813,67267
LN-101039,Susan Sanchez,08/02/2019,08/02/2046,151000,90600,6.89,4277,Default,Townhouse,TN,65,764,71137
LN-101040,Kimberly Lopez,05/18/2023,05/18/2041,336000,315840,4.45,3497,Default,Condo,KY,89,681,32397
LN-101041,William Harris,07/01/2021,07/01/2036,757000,492050,5.56,2302,Default,Townhouse,OK,60,742,40360
LN-101042,Mark Smith,05/02/2021,05/02/2045,240000,213600,5.68,2563,Default,Condo,KY,68,684,44734
LN-101043,Mark Smith,10/09/2022,10/09/2045,761000,684900,5.31,4217,60 Days Delinquent,Condo,AL,80,678,20102
LN-101044,Kimberly Brown,10/17/2020,10/17/2040,600000,414000,3.61,3707,Current,Commercial,unknown,74,768,24159
LN-101045,Thomas Martinez,07/09/2023,07/09/2038,848000,517280,6.28,1389,Default,Condo,PA,71,639,33025
LN-101046,Margaret Harris,03/04/2020,03/04/2015,380000,361000,4.12,3813,Current,Multi Family,CT,94,639,73827
LN-101047,Linda Johnson,09/12/2022,09/12/2040,355000,305300,6.47,4035,60 Days Delinquent,Commercial,TX,76,632,60504
LN-101048,Jessica Martin,10/12/2019,10/12/2014,778000,739100,6.81,1344,30 Days Delinquent,Townhouse,AL,71,753,22922
LN-101049,Emily Williams,03/11/2022,03/11/2017,508000,411480,7.67,3469,Current,Single Family,KY,58,754,27116
LN-101050,Jessica Miller,08/22/2021,08/22/2040,738000,472320,7.66,3567,Paid Off,Commercial,AL,88,634,49299
LN-100649,Thomas Anderson,08/25/2018,08/25/2035,286000,263120,3.33,2399,Current,Commercial,LA,84,627,26964
LN-101052,Karen Taylor,03/05/2023,03/05/2048,515000,355350,6.55,3940,Current,Townhouse,WA,94,754,25116
LN-101053,Daniel Sanchez,03/01/2020,03/01/2036,830000,788500,7.12,1651,Current,Townhouse,NC,87,667,92936
LN-101054,Jennifer Martin,05/02/2022,05/02/2043,179000,168260,4.88,3286,30 Days Delinquent,Condo,SC,86,655,46738
LN-101055,Barbara Jackson,04/04/2023,04/04/2051,382000,374360,6.42,2374,Default,Townhouse,ZZ,64,744,34309
LN-101056,Paul Johnson,03/09/2021,03/09/2051,299000,260130,7.62,2230,Default,Multi Family,WI,93,734,41788
LN-101057,Richard Davis,01/06/2019,01/06/2048,483000,323610,3.44,1542,Paid Off,Commercial,XX,68,811,36561
LN-101058,Steven Harris,03/04/2022,03/04/2017,512000,358400,7.71,1765,Current,Single Family,WI,66,820,56556
LN-101059,Michael Thompson,08/01/2023,08/01/2051,301000,216720,5.37,4270,90+ Days Delinquent,Multi Family,PA,90,708,35516
LN-100448,Richard Taylor,10/04/2022,10/04/2037,683000,443950,5.34,1211,Current,Condo,IL,80,717,11225
LN-100825,Mark Clark,08/14/2021,08/14/2044,159000,131970,4.16,2784,30 Days Delinquent,Single Family,NJ,55,718,98638
LN-101062,Nancy Thompson,01/27/2018,01/27/2048,245000,227850,5.58,2467,60 Days Delinquent,Single Family,IN,55,678,78642
LN-100225,Margaret Clark,02/23/2019,02/23/2044,757000,620740,3.72,1652,Default,Commercial,MO,90,807,37596
LN-101064,Donald Martin,10/12/2021,10/12/2045,350000,266000,6.46,2671,Paid Off,Condo,CT,67,700,71482
LN-101065,Paul Sanchez,02/13/2020,02/13/2039,669000,408090,5.64,2472,Default,Multi Family,WI,73,807,35845
LN-101066,William Clark,10/07/2019,10/07/2049,642000,558540,6.54,1787,Default,Townhouse,GA,84,697,32281
LN-101067,Emily Smith,04/06/2020,04/06/2041,709000,581380,4.35,2105,60 Days Delinquent,Single Family,CO,77,717,56322
LN-101068,James Williams,07/12/2021,07/12/2049,291000,200790,7.01,2236,60 Days Delinquent,Condo,AL,85,631,36500
LN-101069,Susan Anderson,06/22/2021,06/22/2046,171000,136800,3.47,1708,Current,Townhouse,UT,91,806,34353
LN-101070,Paul White,11/26/2020,11/26/2046,605000,471900,6.28,4373,Default,Townhouse,GA,87,664,95334
LN-101071,Mary Sanchez,07/27/2018,07/27/2040,298000,208600,5.91,3669,Default,Multi Family,TX,59,818,18074
LN-101072,Thomas Thomas,07/22/2020,07/22/2040,595000,428400,5.44,1787,Default,Single Family,unknown,56,634,47663
LN-101073,Betty Sanchez,05/13/2023,05/13/2040,834000,508740,6.58,2500,60 Days Delinquent,Condo,MA,92,686,61532
LN-101074,Donald Sanchez,08/18/2018,08/18/2043,490000,318500,4.92,2291,Current,Single Family,PA,72,707,94435
