loan_id,borrower_name,origination_date,maturity_date,principal_balance,current_balance,interest_rate,monthly_payment,loan_status,property_type,property_state,ltv_ratio,credit_score,zip_code
LN-100804,Donna Lewis,09/07/2019,09/07/2040,850000,612000,3.34,3461,30 Days Delinquent,Condo,CO,61,816,62795
LN-100805,William White,07/13/2018,07/13/2040,760000,471200,6.11,4206,90+ Days Delinquent,Multi Family,AZ,94,740,59477
LN-100806,Michelle Perez,04/17/2023,04/17/2049,651000,618450,7.03,2182,30 Days Delinquent,Commercial,MA,66,775,99586
LN-100807,Jennifer Brown,08/28/2018,08/28/2043,399000,307230,7.36,4241,Current,Townhouse,MO,61,785,92841
LN-100808,Robert Harris,12/04/2018,12/04/2036,646000,574940,4.11,2613,60 Days Delinquent,Townhouse,NY,69,763,45364
LN-100809,Thomas Jones,09/14/2022,09/14/2040,479000,368830,5.47,2286,Paid Off,Townhouse,KY,65,781,88447
LN-100810,Linda Gonzalez,06/05/2022,06/05/2017,682000,579700,4.8,1421,Default,Commercial,CA,58,674,34905
LN-100811,Michael Wilson,04/19/2018,04/19/2047,626000,582180,3.72,1971,Default,Multi Family,LA,92,788,25600
LN-100812,Andrew Johnson,10/08/2018,10/08/2033,701000,455650,3.4,1916,Current,Single Family,TX,80,707,59906
LN-100813,Linda Moore,03/24/2020,03/24/2045,224000,150080,7.2,3696,Default,Single Family,IN,82,635,74522
LN-100814,Charles Ramirez,05/23/2023,05/23/2052,711000,497700,4.1,2502,30 Days Delinquent,Single Family,IN,88,773,85209
LN-100815,Kimberly Smith,10/21/2019,10/21/2045,786000,526620,4.13,2138,60 Days Delinquent,Condo,UT,67,637,68928
LN-100816,Nancy White,03/17/2021,03/17/2016,505000,398950,3.52,1317,Current,Townhouse,MI,61,764,77064
LN-100817,Linda Wilson,01/21/2018,01/21/2034,477000,329130,6.55,2332,Default,Commercial,TN,91,620,25332
LN-100082,Elizabeth Ramirez,05/10/2020,05/10/2044,285000,253650,6.35,2990,Default,Townhouse,CO,86,772,14779
LN-100819,Christopher White,06/24/2018,06/24/2036,260000,218400,5.3,4378,Paid Off,Townhouse,WI,95,780,90254
LN-100820,John Brown,09/06/2021,09/06/2041,440000,290400,6.21,2052,90+ Days Delinquent,Townhouse,LA,75,746,18916
LN-100821,Steven Davis,05/07/2019,05/07/2036,243000,167670,4.51,3686,60 Days Delinquent,Commercial,MA,56,657,84766
LN-100822,Betty Martin,06/14/2021,06/14/2051,443000,416420,4.26,4497,Default,Townhouse,MD,76,690,32337
LN-100823,Jessica Ramirez,12/11/2023,12/11/2039,433000,298770,5.08,2006,Current,Multi Family,california,64,666,67469
LN-100824,Anthony Thomas,12/09/2018,12/09/2034,329000,266490,6.08,2275,Default,Condo,AL,64,661,69774
LN-100825,Michael Harris,04/04/2022,04/04/2042,656000,452640,6.18,2949,90+ Days Delinquent,Townhouse,UT,84,735,65239
LN-100826,Matthew Johnson,09/09/2018,09/09/2045,425000,318750,6.8,1273,30 Days Delinquent,Multi Family,CO,77,744,54836
LN-100827,Anthony Taylor,08/28/2021,08/28/2016,523000,334720,6.44,1342,90+ Days Delinquent,Multi Family,VA,82,714,68820
LN-100828,David Martinez,11/22/2019,11/22/2037,375000,285000,3.88,1469,Paid Off,Single Family,AZ,70,695,31307
LN-100829,,01/11/2019,01/11/2035,308000,277200,5.71,1213,30 Days Delinquent,Townhouse,CA,91,809,76825
LN-100830,Michelle Taylor,08/25/2021,08/25/2045,813000,593490,4.9,4436,Default,Commercial,AL,62,714,78823
LN-100831,Karen Brown,02/20/2022,02/20/2017,223000,198470,6.56,2631,Default,Single Family,SC,59,622,64871
LN-100832,Andrew Lewis,09/02/2018,09/02/2039,458000,444260,5.01,1698,90+ Days Delinquent,Multi Family,CT,83,672,29614
LN-100833,Jessica Thomas,09/17/2022,09/17/2042,572000,497640,7.52,1795,30 Days Delinquent,Commercial,MN,66,627,94298
LN-100834,Karen Jackson,02/08/2020,02/08/2042,625000,581250,3.34,1681,Current,Condo,MA,66,637,95188
LN-100835,William Thomas,05/08/2023,05/08/2040,615000,578100,5.55,1362,60 Days Delinquent,Condo,LA,76,792,54201
LN-100022,William Harris,02/13/2019,02/13/2040,331000,278040,6.44,4076,Default,Commercial,TN,93,678,61500
LN-100837,James Thomas,10/21/2023,10/21/2043,449000,395120,5.07,1313,60 Days Delinquent,Multi Family,NJ,69,757,48234
LN-100838,Elizabeth Martinez,03/18/2018,03/18/2035,225000,157500,4.05,4448,Paid Off,Multi Family,NY,75,637,41035
LN-100839,,09/09/2019,09/09/2035,480000,456000,4.96,3236,Default,Single Family,CT,85,694,38867
LN-100840,Mary Thomas,12/19/2021,12/19/2039,630000,611100,4.9,3357,Default,Multi Family,XX,70,678,93148
LN-100841,Donald Hernandez,08/22/2023,08/22/2040,503000,432580,3.36,3631,30 Days Delinquent,Single Family,SC,70,715,86270
LN-100842,,09/01/2021,09/01/2049,737000,641190,3.65,3336,Paid Off,Single Family,KY,76,680,63245
LN-100843,Lisa Rodriguez,03/09/2023,03/09/2050,671000,416020,5.25,1388,60 Days Delinquent,Multi Family,california,89,729,17792
LN-100844,Robert Miller,03/21/2018,03/21/2038,206000,173040,5.05,1854,30 Days Delinquent,Condo,OR,58,727,16073
LN-100845,Margaret Smith,01/27/2021,01/27/2043,610000,549000,6.16,1843,30 Days Delinquent,Townhouse,MN,86,688,56832
LN-100846,Robert Smith,08/28/2019,08/28/2041,399000,259350,7,3333,60 Days Delinquent,Commercial,ZZ,94,732,62244
LN-100847,,09/10/2021,09/10/2047,658000,493500,5.27,2421,30 Days Delinquent,Multi Family,NJ,57,806,61418
LN-100848,Paul White,08/28/2022,08/28/2049,454000,440380,7.44,2180,30 Days Delinquent,Townhouse,california,76,776,97542
LN-100849,Emily Martin,02/25/2023,02/25/2046,210000,184800,5.42,4481,90+ Days Delinquent,Multi Family,LA,93,723,74763
LN-100850,,08/27/2020,08/27/2036,275000,261250,4.78,3892,Default,Townhouse,CT,79,762,16202
LN-100851,Patricia Lewis,04/24/2021,04/24/2042,659000,507430,6.59,2351,Paid Off,Commercial,TX,75,764,57754
LN-100852,,02/24/2019,02/24/2041,348000,323640,6.87,2218,90+ Days Delinquent,Condo,NC,63,750,23332
LN-100853,Emily Davis,05/11/2019,05/11/2034,721000,562380,7.05,3218,Default,Townhouse,WA,89,749,18765
LN-100854,Patricia Thomas,12/09/2022,12/09/2047,696000,487200,4.63,1611,60 Days Delinquent,Single Family,WA,80,717,69687
LN-100855,Mary Moore,06/09/2021,06/09/2038,650000,611000,7.49,2755,Current,Single Family,TX,76,757,78267
LN-100856,Susan Jones,03/24/2018,03/24/2039,658000,532980,4.37,4286,Current,Multi Family,LA,56,658,80793
LN-100857,Jessica Smith,02/16/2020,02/16/2035,179000,166470,6.35,3188,30 Days Delinquent,Commercial,GA,81,739,27713
LN-100858,Charles Hernandez,05/14/2023,05/14/2052,287000,223860,7.54,1647,30 Days Delinquent,Commercial,WA,67,750,19862
LN-100859,Susan Taylor,02/24/2021,02/24/2016,500000,370000,4.38,3495,90+ Days Delinquent,Condo,IN,93,710,23900
LN-100448,Anthony Lopez,04/23/2020,04/23/2045,650000,409500,6.27,2157,90+ Days Delinquent,Multi Family,AL,69,706,91629
LN-100861,Sarah Jackson,11/09/2020,11/09/2015,705000,564000,4.37,2515,Default,Multi Family,CT,88,677,90251
LN-100862,Joseph Robinson,11/11/2023,11/11/2040,544000,359040,6.92,1547,30 Days Delinquent,Single Family,OH,66,741,70669
LN-100863,Patricia Smith,03/19/2023,03/19/2053,322000,260820,7.02,3339,60 Days Delinquent,Multi Family,AZ,55,806,50332
LN-100864,Ashley Jackson,10/14/2019,10/14/2014,848000,652960,5.46,2761,Paid Off,Single Family,MA,67,666,22802
LN-100865,Charles Thomas,07/27/2023,07/27/2046,172000,168560,6.16,2968,30 Days Delinquent,Multi Family,AZ,77,694,97017
LN-100866,,08/15/2023,08/15/2049,520000,410800,4.81,2533,60 Days Delinquent,Condo,AZ,83,697,93150
LN-100867,Andrew Thompson,08/05/2021,08/05/2050,262000,191260,7.27,3868,Current,Commercial,IN,79,690,33780
LN-100868,Jennifer Miller,05/08/2019,05/08/2047,188000,156040,7.27,3016,60 Days Delinquent,Commercial,newyork,91,697,32234
LN-100869,Sarah White,01/14/2020,01/14/2042,194000,118340,6.3,3456,90+ Days Delinquent,Townhouse,IL,60,706,29305
LN-100870,Thomas Thomas,12/27/2023,12/27/2051,370000,303400,6.52,1745,90+ Days Delinquent,Single Family,IN,61,705,60440
LN-100871,Mark Martin,11/07/2019,11/07/2046,609000,554190,4.13,1800,Paid Off,Condo,TN,87,662,10561
LN-100872,William Taylor,10/17/2022,10/17/2052,210000,140700,6.45,3434,30 Days Delinquent,Commercial,UT,68,738,30272
LN-100873,Betty Brown,09/17/2023,09/17/2042,806000,483600,6.87,3498,60 Days Delinquent,Condo,NJ,63,724,86931
LN-100874,Paul Martin,12/26/2020,12/26/2042,357000,249900,5.6,1513,Paid Off,Multi Family,WA,88,725,64430
LN-100086,Jessica Martinez,02/01/2018,02/01/2038,408000,310080,4.55,2165,30 Days Delinquent,Condo,GA,78,632,23834
LN-100876,Susan Hernandez,01/24/2018,01/24/2034,163000,135290,3.93,3634,60 Days Delinquent,Townhouse,AL,66,765,60339
LN-100877,Jessica Rodriguez,04/17/2019,04/17/2041,650000,520000,5.1,4282,Paid Off,Townhouse,TN,83,784,17005
LN-100878,Charles Smith,03/24/2022,03/24/2050,641000,596130,4.59,2344,Default,Commercial,CA,65,627,66166
LN-100879,Joseph Moore,08/15/2020,08/15/2048,386000,374420,7.11,1760,Paid Off,Condo,IL,76,649,42399
LN-100880,Christopher Jackson,09/03/2019,09/03/2038,395000,288350,6.43,3459,Default,Commercial,UT,66,722,55227
LN-100256,Andrew Robinson,06/08/2019,06/08/2038,385000,327250,3.83,3748,Current,Multi Family,IL,74,780,97812
LN-100066,Sandra Hernandez,12/21/2020,12/21/2039,269000,188300,3.71,2319,Paid Off,Commercial,TX,56,788,82919
LN-100883,Charles Hernandez,04/08/2022,04/08/2049,813000,772350,5.26,2387,Current,Single Family,WI,82,809,18702
LN-100884,Nancy Moore,01/20/2022,01/20/2038,707000,586810,7.16,2133,60 Days Delinquent,Townhouse,CT,72,795,24943
LN-100885,Donna Thomas,02/19/2019,02/19/2036,500000,375000,6.2,1571,Default,Multi Family,TX,81,679,65345
LN-100822,Matthew Thompson,01/09/2022,01/09/2041,737000,501160,5.08,3667,60 Days Delinquent,Townhouse,MO,67,748,52453
LN-100532,Richard Anderson,05/01/2023,05/01/2049,234000,180180,5.33,3371,30 Days Delinquent,Condo,TN,78,778,19415
LN-100888,Matthew Taylor,09/10/2018,09/10/2042,732000,607560,4.12,3537,30 Days Delinquent,Commercial,VA,89,636,75929
LN-100889,Mary Jackson,05/18/2021,05/18/2042,603000,542700,6.6,1649,Default,Multi Family,NY,86,788,62492
LN-100890,John Wilson,02/03/2023,02/03/2053,570000,421800,3.73,1709,Default,Townhouse,texas,80,713,39746
LN-100891,Matthew Gonzalez,07/05/2021,07/05/2042,319000,232870,3.32,1371,Default,Commercial,WI,85,777,25598
LN-100058,Margaret Martinez,07/06/2020,07/06/2046,222000,170940,6.4,2415,Default,Commercial,AZ,91,660,87736
LN-100893,Charles Thomas,08/17/2022,08/17/2042,382000,324700,6.72,1272,Default,Townhouse,IN,82,649,19807
LN-100894,Susan Perez,03/01/2019,03/01/2034,588000,458640,7.28,2831,90+ Days Delinquent,Condo,CA,79,759,92726
LN-100895,Anthony Clark,05/15/2021,05/15/2045,489000,366750,6.2,1457,Paid Off,Townhouse,MI,65,801,35617
LN-100896,Daniel Gonzalez,06/14/2020,06/14/2039,457000,374740,6.54,1805,Paid Off,Multi Family,LA,55,640,42558
LN-100897,Paul Martinez,06/07/2020,06/07/2049,518000,362600,6.59,3489,90+ Days Delinquent,Single Family,WI,83,758,96647
LN-100898,Robert Johnson,02/15/2023,02/15/2018,757000,492050,4.34,2430,Default,Condo,MI,67,622,53127
LN-100899,Jennifer Lewis,03/02/2021,03/02/2048,239000,215100,7.32,1632,Current,Single Family,TX,73,731,34992
LN-100900,Margaret Smith,11/15/2020,11/15/2042,345000,296700,6.96,3152,90+ Days Delinquent,Multi Family,MD,88,620,20199
LN-100901,Richard Williams,09/08/2023,09/08/2052,644000,392840,5.21,2927,30 Days Delinquent,Townhouse,MI,81,769,53051
LN-100902,Kimberly Moore,09/27/2021,09/27/2051,367000,256900,6.86,2217,90+ Days Delinquent,Condo,FL,94,663,15907
LN-100903,Jessica Thompson,10/25/2018,10/25/2013,705000,430050,7.18,4164,Default,Condo,TX,64,623,57997
LN-100904,Charles Brown,07/13/2018,07/13/2013,184000,121440,6.2,1538,Current,Condo,PA,69,648,75481
LN-100905,Robert Harris,08/16/2019,08/16/2038,707000,452480,6.11,2859,Default,Commercial,newyork,92,793,93800
LN-100906,Daniel Thomas,09/13/2021,09/13/2043,807000,621390,4.03,2162,Current,Single Family,WI,58,749,60747
LN-100907,Donald Perez,10/15/2023,10/15/2051,606000,369660,7.25,2503,30 Days Delinquent,Single Family,LA,91,819,99788
LN-100908,Nancy Brown,10/26/2022,10/26/2041,191000,175720,3.87,2524,Current,Single Family,KY,95,729,98501
LN-100909,Sandra Clark,10/25/2023,10/25/2047,243000,165240,6,1789,Default,Multi Family,TX,75,812,11028
LN-100910,Margaret Harris,12/06/2021,12/06/2041,841000,571880,5.36,3580,90+ Days Delinquent,Condo,MN,66,707,32741
LN-100911,Sandra Martin,10/20/2022,10/20/2051,700000,469000,4.09,1369,Current,Single Family,GA,90,743,12395
LN-100912,Mark Hernandez,09/11/2019,09/11/2045,848000,720800,7.22,3566,30 Days Delinquent,Single Family,IL,95,653,84773
LN-100913,Michelle Thompson,09/07/2019,09/07/2036,534000,421860,6.51,2044,Default,Multi Family,CA,95,666,57653
LN-100914,Mark Lewis,01/19/2019,01/19/2048,310000,198400,5.31,4095,Paid Off,Condo,OR,62,732,28896
LN-100541,Richard Garcia,10/02/2018,10/02/2043,633000,405120,7.13,3114,30 Days Delinquent,Condo,AL,62,751,83401
LN-100916,Donna Martinez,04/22/2021,04/22/2047,707000,622160,3.96,4062,Current,Multi Family,WA,89,727,64198
LN-100917,Matthew White,01/10/2019,01/10/2039,267000,178890,6.09,2733,30 Days Delinquent,Single Family,MO,86,638,62032
LN-100918,Nancy Hernandez,05/07/2021,05/07/2043,548000,421960,7.58,3159,60 Days Delinquent,Single Family,OR,73,794,41547
LN-100919,William Taylor,06/01/2022,06/01/2044,488000,458720,3.38,3591,30 Days Delinquent,Commercial,fl,89,734,22294
LN-100920,Jessica Miller,12/04/2021,12/04/2041,244000,161040,7.08,1761,Paid Off,Single Family,MN,82,633,32256
LN-100921,James Thomas,03/04/2019,03/04/2044,170000,119000,5.59,2959,Paid Off,Multi Family,MN,90,648,38836
LN-100922,Margaret Martin,04/09/2021,04/09/2044,340000,312800,5.51,1347,60 Days Delinquent,Townhouse,KY,65,820,95718
LN-100923,Daniel White,11/11/2018,11/11/2044,515000,468650,5.26,3219,90+ Days Delinquent,Townhouse,MN,73,636,36088
LN-100924,Karen Perez,08/11/2018,08/11/2036,565000,502850,3.42,3362,Default,Single Family,OH,93,778,82033
LN-100925,Kimberly Ramirez,06/07/2018,06/07/2013,451000,288640,7.49,4300,90+ Days Delinquent,Townhouse,WA,85,772,20852
LN-100926,Jennifer Johnson,04/06/2021,04/06/2047,167000,128590,5.22,1482,30 Days Delinquent,Commercial,TX,84,725,75248
LN-100927,Jennifer Garcia,11/26/2020,11/26/2049,644000,457240,3.8,2282,30 Days Delinquent,Townhouse,ZZ,67,776,98536
LN-100928,Thomas Martin,04/17/2019,04/17/2044,362000,300460,3.32,2606,Default,Commercial,CT,57,699,41281
LN-100929,Betty Ramirez,01/28/2021,01/28/2039,279000,267840,5.07,1258,30 Days Delinquent,Townhouse,WI,81,709,81968
LN-100930,Jennifer Lopez,09/07/2023,09/07/2018,508000,340360,5.2,1683,60 Days Delinquent,Single Family,GA,82,652,16122
LN-100931,Kimberly Garcia,10/17/2020,10/17/2050,323000,213180,4.95,4013,30 Days Delinquent,Multi Family,OR,63,652,50537
LN-100932,Donna Ramirez,05/24/2018,05/24/2037,174000,144420,3.42,1261,30 Days Delinquent,Single Family,WI,91,677,83045
LN-100933,Betty Brown,12/09/2023,12/09/2045,574000,441980,4.87,2371,90+ Days Delinquent,Multi Family,WA,71,634,83070
LN-100864,Emily Jackson,09/27/2019,09/27/2043,417000,387810,5.02,1223,Default,Condo,LA,73,816,92679
LN-100935,Joseph Taylor,07/19/2023,07/19/2051,440000,365200,3.51,2172,Current,Single Family,CT,70,775,94762
LN-100936,David Moore,06/27/2023,06/27/2044,351000,273780,7.09,4052,30 Days Delinquent,Multi Family,CO,64,764,59474
LN-100937,Anthony Lee,03/15/2018,03/15/2037,548000,531560,7.18,1536,Paid Off,Multi Family,MA,66,677,95514
LN-100938,Paul Lee,07/03/2021,07/03/2043,466000,284260,5.73,1504,Current,Townhouse,WI,74,759,31854
LN-100939,Matthew Lee,08/06/2022,08/06/2017,582000,384120,7.44,3421,Current,Multi Family,MI,88,638,36299
LN-100940,Ashley Lewis,10/22/2019,10/22/2048,273000,182910,6.3,2361,Current,Condo,NJ,83,742,47172
LN-100941,Emily Jackson,12/02/2023,12/02/2051,412000,329600,5.13,3937,Paid Off,Condo,NC,70,820,47287
LN-100942,Joseph Moore,02/10/2021,02/10/2051,205000,164000,5.16,2951,Current,Commercial,XX,67,628,90723
LN-100943,Sandra Jones,11/24/2019,11/24/2042,472000,438960,6.73,3493,Paid Off,Commercial,UT,82,806,21003
LN-100944,David Johnson,02/14/2018,02/14/2043,156000,146640,4.85,3730,Current,Condo,OR,70,710,21619
LN-100945,Joshua Lewis,08/16/2022,08/16/2047,286000,214500,5.88,3824,60 Days Delinquent,Commercial,WI,91,777,94784
LN-100946,Steven Johnson,11/12/2019,11/12/2041,434000,403620,4.63,3049,30 Days Delinquent,Multi Family,UT,92,678,81559
LN-100901,Richard Thompson,07/10/2022,07/10/2051,749000,689080,4.98,3215,Default,Commercial,MN,65,809,98371
LN-100948,Donna Robinson,07/13/2018,07/13/2034,481000,384800,5.45,1588,Paid Off,Multi Family,NY,61,631,12636
LN-100949,Daniel Rodriguez,05/18/2021,05/18/2016,650000,461500,7.29,1763,Paid Off,Single Family,GA,69,802,99556
LN-100950,Thomas Ramirez,10/10/2020,10/10/2041,586000,398480,6.99,3851,Default,Multi Family,MA,83,743,92603
LN-100951,Mary Perez,06/01/2020,06/01/2048,201000,136680,6.79,2760,Paid Off,Condo,WA,75,673,68604
LN-100952,Mary Ramirez,10/15/2020,10/15/2050,571000,468220,7.37,3756,60 Days Delinquent,Commercial,VA,67,645,71211
LN-100953,Thomas Lewis,03/17/2019,03/17/2039,488000,346480,3.66,2744,30 Days Delinquent,Townhouse,MA,79,790,48057
LN-100954,David Sanchez,05/19/2023,05/19/2049,443000,434140,4.48,1982,90+ Days Delinquent,Commercial,AZ,91,716,24804
LN-100955,Mary Moore,08/21/2022,08/21/2050,469000,450240,7.29,2068,Paid Off,Single Family,fl,56,813,88107
LN-100956,Jessica White,12/23/2018,12/23/2039,222000,135420,6.63,3394,Current,Commercial,CO,79,701,99785
LN-100957,Anthony Clark,03/19/2022,03/19/2037,596000,369520,3.7,2154,Default,Townhouse,OK,75,651,95573
LN-100958,John Jackson,07/03/2018,07/03/2039,161000,130410,6.97,1984,Default,Multi Family,fl,58,786,33229
LN-100959,David Moore,03/04/2019,03/04/2038,244000,178120,4.04,4437,Current,Commercial,VA,76,761,29151
LN-100245,Robert Ramirez,05/19/2023,05/19/2045,538000,435780,3.37,1892,30 Days Delinquent,Townhouse,LA,94,663,75667
LN-100961,Charles Thomas,12/20/2021,12/20/2043,516000,479880,6.63,4194,Paid Off,Single Family,SC,77,803,35282
LN-100143,Joshua Thompson,11/04/2021,11/04/2041,418000,309320,7.38,2121,90+ Days Delinquent,Single Family,GA,94,764,93008
LN-100221,Jennifer Taylor,06/02/2022,06/02/2039,367000,289930,6.56,2442,Default,Commercial,MN,70,647,11842
LN-100964,Michael Rodriguez,09/22/2018,09/22/2045,473000,397320,6.6,3730,90+ Days Delinquent,Condo,newyork,62,768,41273
LN-100965,Paul Anderson,04/27/2022,04/27/2046,293000,228540,4.64,3595,Default,Condo,TN,95,745,93314
LN-100966,Christopher Garcia,01/27/2018,01/27/2047,335000,261300,6.2,2504,90+ Days Delinquent,Single Family,unknown,69,805,89347
LN-100967,Ashley Wilson,02/23/2023,02/23/2018,665000,445550,6.75,3286,90+ Days Delinquent,Single Family,WA,63,639,91295
LN-100968,James Thomas,05/10/2018,05/10/2013,275000,236500,4.66,2244,Current,Commercial,LA,72,737,22280
LN-100969,Andrew Gonzalez,02/16/2020,02/16/2038,645000,464400,7.05,3350,90+ Days Delinquent,Condo,MI,76,684,40419
LN-100970,Elizabeth White,01/17/2020,01/17/2035,692000,608960,7.64,1515,Default,Multi Family,california,78,647,37698
LN-100971,John Lee,03/23/2021,03/23/2037,833000,808010,5.65,4304,Default,Commercial,AZ,89,763,45268
LN-100972,John Lewis,11/24/2021,11/24/2044,231000,198660,6.97,4155,90+ Days Delinquent,Multi Family,FL,63,753,32704
LN-100973,Linda Hernandez,11/21/2018,11/21/2043,693000,595980,4.64,3392,Current,Commercial,SC,55,675,31835
LN-100974,Patricia Clark,04/15/2020,04/15/2050,219000,179580,7.03,3382,90+ Days Delinquent,Multi Family,NJ,74,690,64449
LN-100975,Richard Perez,01/14/2022,01/14/2048,465000,381300,4.73,2716,Default,Townhouse,UT,69,722,60591
LN-100976,Lisa Williams,12/04/2021,12/04/2051,213000,149100,3.37,3852,60 Days Delinquent,Commercial,MI,79,673,86923
LN-100977,David Davis,12/24/2019,12/24/2034,286000,191620,6.12,3172,30 Days Delinquent,Multi Family,MD,88,771,87178
LN-100978,Paul Lopez,08/05/2023,08/05/2050,362000,318560,4.88,1592,30 Days Delinquent,Condo,MD,72,688,50290
LN-100979,Betty Anderson,07/24/2021,07/24/2016,699000,468330,4.64,1674,60 Days Delinquent,Condo,VA,65,720,97049
LN-100980,Kimberly Smith,09/25/2018,09/25/2048,660000,627000,6.71,1742,30 Days Delinquent,Townhouse,CA,56,656,16969
LN-100981,Anthony Davis,09/27/2019,09/27/2047,607000,497740,7.59,2778,60 Days Delinquent,Townhouse,KY,62,747,58123
LN-100982,Richard Hernandez,08/05/2018,08/05/2033,798000,726180,5.24,4447,Current,Commercial,VA,84,803,96506
LN-100983,Charles Davis,01/05/2019,01/05/2037,637000,624260,6.47,3529,60 Days Delinquent,Condo,FL,81,651,82632
LN-100984,Ashley Lee,02/13/2022,02/13/2043,314000,298300,7.51,2478,30 Days Delinquent,Townhouse,MN,60,673,28300
LN-100985,Steven Garcia,01/12/2023,01/12/2018,326000,280360,5.77,1419,Current,Single Family,WA,72,775,33143
LN-100986,Betty Williams,10/24/2023,10/24/2048,833000,499800,7.02,3314,60 Days Delinquent,Condo,NY,84,694,17694
LN-100987,Christopher Miller,04/04/2020,04/04/2037,164000,114800,4.09,4386,Paid Off,Condo,XX,95,725,40378
LN-100988,Margaret Lewis,02/04/2020,02/04/2047,513000,359100,3.45,2889,90+ Days Delinquent,Multi Family,MD,84,667,81421
LN-100989,Karen Ramirez,07/27/2018,07/27/2039,486000,301320,4.33,3294,60 Days Delinquent,Single Family,TX,95,695,52544
LN-100990,Richard Davis,02/28/2023,02/28/2047,811000,762340,7.11,2880,90+ Days Delinquent,Townhouse,PA,83,636,53111
LN-100991,Mary Perez,07/06/2021,07/06/2039,568000,397600,5.48,3744,Current,Condo,TX,90,797,85310
LN-100992,Elizabeth Miller,04/24/2021,04/24/2037,731000,577490,6.42,3213,60 Days Delinquent,Commercial,texas,77,667,94727
